year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
1997, 한화, 20, 9, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0.000, 0.000, 0.000, 0.000, 0.000, 
1998, 한화, 21, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.000, 0.000, 0.000, 0.000, 0.000, 
1999, 한화, 22, 24, 22, 20, 3, 3, 1, 0, 2, 10, 7, 0, 0, 1, 0, 6, 1, 0, 0, 0.150, 0.227, 0.500, 0.727, 0.296, 68.5
2000, 한화, 23, 55, 100, 85, 8, 19, 1, 0, 3, 29, 7, 1, 0, 1, 0, 31, 3, 1, 2, 0.224, 0.313, 0.341, 0.654, 0.298, 72.0
2003, 한화, 26, 41, 73, 62, 4, 13, 6, 0, 2, 25, 4, 0, 0, 3, 0, 18, 0, 1, 0, 0.210, 0.319, 0.403, 0.723, 0.325, 90.9
2004, 한화, 27, 52, 103, 90, 9, 23, 5, 1, 3, 39, 11, 0, 1, 3, 0, 23, 1, 3, 1, 0.256, 0.320, 0.433, 0.753, 0.332, 94.8
2005, 한화, 28, 63, 108, 102, 15, 27, 3, 0, 7, 51, 22, 1, 0, 3, 0, 27, 2, 1, 1, 0.265, 0.290, 0.500, 0.790, 0.345, 108.2
2006, 한화, 29, 80, 154, 137, 11, 32, 4, 0, 5, 51, 15, 2, 0, 3, 0, 43, 5, 4, 1, 0.234, 0.293, 0.372, 0.666, 0.303, 88.8
2007, 한화, 30, 76, 151, 132, 14, 26, 4, 1, 3, 41, 14, 3, 1, 6, 1, 24, 5, 6, 0, 0.197, 0.269, 0.311, 0.580, 0.262, 53.4
2008, 삼성, 31, 40, 81, 71, 5, 14, 0, 0, 2, 20, 8, 0, 0, 3, 0, 24, 2, 2, 1, 0.197, 0.266, 0.282, 0.548, 0.258, 47.6
2009, 삼성, 32, 2, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0.000, 0.000, 0.000, 0.000, 0.000, -132.5
2011, LG, 34, 25, 39, 35, 1, 4, 1, 0, 0, 5, 1, 0, 0, 2, 0, 15, 1, 1, 0, 0.114, 0.184, 0.143, 0.327, 0.165, -16.8
2012, LG, 35, 43, 82, 73, 4, 15, 3, 0, 0, 18, 6, 1, 1, 1, 0, 19, 1, 4, 1, 0.205, 0.244, 0.247, 0.490, 0.225, 30.1
