year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
2006, 롯데, 19, 8, 12, 10, 0, 3, 0, 0, 0, 3, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0.300, 0.417, 0.300, 0.717, 0.355, 126.4
2007, 롯데, 20, 27, 46, 41, 5, 10, 0, 0, 1, 13, 6, 0, 1, 2, 0, 15, 0, 0, 0, 0.244, 0.326, 0.317, 0.643, 0.312, 86.8
2008, 롯데, 21, 3, 9, 8, 0, 3, 0, 1, 0, 5, 1, 0, 0, 0, 0, 2, 0, 1, 0, 0.375, 0.375, 0.625, 1.000, 0.398, 144.2
2011, 롯데, 24, 19, 29, 26, 4, 6, 1, 0, 0, 7, 1, 1, 1, 0, 1, 7, 0, 0, 0, 0.231, 0.310, 0.269, 0.580, 0.270, 56.2
2012, 롯데, 25, 56, 95, 79, 10, 16, 3, 0, 0, 19, 2, 1, 3, 3, 1, 22, 1, 2, 0, 0.203, 0.323, 0.241, 0.563, 0.276, 66.0
2013, 롯데, 26, 40, 166, 137, 19, 36, 10, 0, 0, 46, 10, 8, 5, 3, 0, 31, 1, 5, 0, 0.263, 0.373, 0.336, 0.708, 0.337, 96.3
2014, 롯데, 27, 71, 222, 192, 28, 41, 11, 3, 2, 64, 27, 4, 0, 5, 0, 51, 2, 6, 0, 0.214, 0.301, 0.333, 0.634, 0.288, 53.6
2015, 롯데, 28, 93, 325, 288, 35, 88, 13, 0, 4, 113, 31, 8, 5, 4, 0, 45, 11, 6, 2, 0.306, 0.367, 0.392, 0.759, 0.345, 98.5
2016, 롯데, 29, 140, 599, 526, 77, 171, 28, 3, 7, 226, 70, 12, 15, 6, 1, 70, 15, 3, 2, 0.325, 0.401, 0.430, 0.831, 0.384, 117.0
2017, 롯데, 30, 131, 448, 390, 49, 114, 17, 1, 2, 139, 35, 9, 4, 13, 4, 73, 5, 7, 1, 0.292, 0.372, 0.356, 0.728, 0.333, 89.6
2018, 롯데, 31, 46, 115, 100, 12, 25, 7, 0, 2, 38, 16, 1, 0, 0, 1, 27, 2, 2, 0, 0.250, 0.336, 0.380, 0.716, 0.314, 76.3
2019, 롯데, 32, 51, 109, 103, 6, 25, 7, 0, 0, 32, 4, 2, 0, 0, 0, 30, 1, 1, 1, 0.243, 0.269, 0.311, 0.579, 0.267, 54.8
2020, 한화, 33, 18, 52, 46, 6, 10, 1, 0, 2, 17, 5, 0, 0, 1, 0, 11, 1, 0, 0, 0.217, 0.308, 0.370, 0.677, 0.312, 80.3
