year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
1983, 삼성, 23, 17, 15, 14, 2, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0.071, 0.133, 0.071, 0.205, 0.112, -42.3
1984, 삼성, 24, 24, 40, 30, 3, 2, 0, 0, 0, 2, 3, 1, 0, 6, 0, 12, 0, 1, 1, 0.067, 0.256, 0.067, 0.323, 0.193, 10.4
1985, 삼성, 25, 22, 40, 30, 1, 5, 2, 0, 0, 7, 1, 0, 0, 1, 0, 13, 2, 1, 1, 0.167, 0.333, 0.233, 0.567, 0.282, 69.6
1986, 삼성, 26, 57, 109, 95, 13, 30, 11, 0, 2, 47, 9, 0, 5, 3, 0, 16, 1, 4, 0, 0.316, 0.381, 0.495, 0.876, 0.396, 159.5
1987, 삼성, 27, 77, 192, 176, 32, 56, 9, 3, 9, 98, 30, 4, 0, 2, 0, 25, 6, 2, 1, 0.318, 0.363, 0.557, 0.920, 0.419, 163.7
1988, 삼성, 28, 61, 158, 144, 12, 34, 5, 0, 2, 45, 15, 3, 2, 3, 0, 19, 5, 0, 2, 0.236, 0.291, 0.313, 0.604, 0.286, 72.2
1989, MBC, 29, 100, 308, 274, 35, 72, 11, 2, 5, 102, 33, 9, 5, 2, 2, 29, 9, 5, 1, 0.263, 0.330, 0.372, 0.702, 0.329, 100.5
1990, LG, 30, 93, 327, 279, 35, 77, 15, 1, 7, 115, 38, 7, 7, 7, 1, 36, 4, 10, 4, 0.276, 0.350, 0.412, 0.762, 0.347, 111.1
1991, LG, 31, 84, 244, 217, 23, 55, 6, 1, 4, 75, 24, 1, 7, 2, 1, 27, 8, 5, 2, 0.253, 0.314, 0.346, 0.659, 0.303, 81.9
1992, LG, 32, 25, 64, 60, 10, 15, 3, 1, 1, 23, 12, 1, 0, 0, 0, 4, 0, 0, 0, 0.250, 0.297, 0.383, 0.680, 0.311, 82.1
1993, LG, 33, 6, 8, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0.000, 0.125, 0.000, 0.125, 0.088, -69.3
