year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
1987, 롯데, 22, 4, 3, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000, 0.000, 0.000, 0.000, 0.000, -132.4
1989, 롯데, 24, 5, 5, 4, 0, 2, 1, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.500, 0.600, 0.750, 1.350, 0.612, 290.9
1990, 롯데, 25, 9, 21, 19, 1, 4, 0, 0, 0, 4, 1, 1, 0, 1, 0, 3, 1, 0, 0, 0.211, 0.286, 0.211, 0.496, 0.254, 48.4
1991, 롯데|쌍방울, 26, 46, 80, 73, 9, 17, 3, 1, 1, 25, 9, 3, 0, 2, 0, 16, 1, 1, 1, 0.233, 0.279, 0.342, 0.621, 0.286, 71.4
, 롯데, 26, 3, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.000, 0.000, 0.000, 0.000, 0.000, -118.5
, 쌍방울, 26, 43, 77, 70, 9, 17, 3, 1, 1, 25, 9, 3, 0, 2, 0, 15, 1, 1, 1, 0.243, 0.290, 0.357, 0.647, 0.297, 78.8
1992, 쌍방울, 27, 88, 215, 181, 22, 41, 8, 1, 3, 60, 22, 1, 1, 3, 0, 34, 2, 10, 1, 0.227, 0.312, 0.331, 0.644, 0.290, 68.8
1993, 쌍방울, 28, 69, 118, 110, 9, 22, 2, 0, 4, 36, 10, 2, 2, 0, 0, 23, 1, 1, 1, 0.200, 0.239, 0.327, 0.567, 0.265, 65.7
1994, 쌍방울, 29, 49, 91, 80, 6, 15, 2, 0, 3, 26, 10, 1, 0, 1, 0, 22, 3, 1, 1, 0.188, 0.267, 0.325, 0.592, 0.274, 68.7
1995, LG, 30, 41, 18, 18, 1, 4, 1, 0, 0, 5, 1, 0, 0, 0, 0, 7, 1, 0, 0, 0.222, 0.222, 0.278, 0.500, 0.229, 39.2
1996, LG, 31, 37, 29, 26, 3, 10, 2, 0, 1, 15, 7, 0, 1, 1, 0, 7, 1, 0, 0, 0.385, 0.448, 0.577, 1.025, 0.468, 208.8
1997, LG, 32, 7, 7, 7, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0.286, 0.286, 0.286, 0.571, 0.267, 59.3
