year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
2010, 넥센, 20, 7, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.000, 0.000, 0.000, 0.000, 0.000, -129.9
2013, 넥센, 23, 69, 106, 98, 5, 19, 6, 0, 1, 28, 6, 1, 0, 1, 0, 28, 6, 0, 0, 0.194, 0.255, 0.286, 0.540, 0.259, 43.9
2014, 넥센, 24, 76, 198, 174, 32, 44, 7, 2, 6, 73, 26, 0, 0, 5, 0, 41, 7, 5, 1, 0.253, 0.321, 0.420, 0.741, 0.323, 75.0
2015, 넥센, 25, 127, 443, 379, 47, 101, 12, 1, 14, 157, 61, 0, 0, 9, 0, 93, 4, 10, 8, 0.266, 0.340, 0.414, 0.754, 0.332, 86.6
2016, 넥센, 26, 127, 454, 411, 44, 102, 25, 1, 14, 171, 70, 3, 1, 7, 0, 93, 18, 6, 3, 0.248, 0.304, 0.416, 0.720, 0.317, 71.1
2017, 넥센, 27, 103, 284, 256, 33, 69, 9, 0, 11, 111, 39, 2, 1, 3, 0, 56, 9, 6, 2, 0.270, 0.320, 0.434, 0.754, 0.325, 86.6
2018, 넥센, 28, 39, 128, 117, 19, 29, 3, 0, 6, 50, 17, 0, 0, 0, 1, 25, 3, 2, 0, 0.248, 0.302, 0.427, 0.729, 0.308, 75.6
2019, 키움, 29, 112, 361, 317, 50, 94, 15, 1, 10, 141, 55, 1, 0, 2, 0, 56, 10, 7, 1, 0.297, 0.367, 0.445, 0.812, 0.367, 125.5
2020, 키움, 30, 112, 372, 324, 45, 81, 21, 0, 12, 138, 50, 0, 0, 6, 0, 68, 10, 2, 2, 0.250, 0.338, 0.426, 0.764, 0.345, 104.5
2021, 키움, 31, 131, 481, 413, 61, 103, 21, 0, 22, 190, 83, 2, 0, 7, 0, 114, 12, 5, 3, 0.249, 0.342, 0.460, 0.803, 0.364, 120.5
2022, 키움|KIA, 32, 29, 114, 95, 13, 25, 8, 0, 5, 48, 12, 0, 0, 3, 1, 20, 0, 1, 1, 0.263, 0.372, 0.505, 0.877, 0.392, 157.7
, 키움, 32, 11, 40, 33, 1, 7, 3, 0, 1, 13, 4, 0, 0, 0, 0, 8, 0, 0, 0, 0.212, 0.350, 0.394, 0.744, 0.349, 126.8
, KIA, 32, 18, 74, 62, 12, 18, 5, 0, 4, 35, 8, 0, 0, 3, 1, 12, 0, 1, 1, 0.290, 0.384, 0.565, 0.948, 0.416, 174.5
