year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
2014, 롯데, 23, 4, 2, 2, 1, 1, 1, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.500, 0.500, 1.000, 1.500, 0.632, 275.9
2015, 롯데|kt, 24, 13, 20, 19, 1, 3, 1, 0, 0, 4, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0.158, 0.200, 0.211, 0.411, 0.194, -5.6
, 롯데, 24, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , 
, kt, 24, 12, 20, 19, 1, 3, 1, 0, 0, 4, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0.158, 0.200, 0.211, 0.411, 0.194, -5.6
2018, KT|KIA, 27, 20, 30, 29, 5, 5, 1, 0, 0, 6, 0, 0, 1, 1, 0, 3, 2, 0, 0, 0.172, 0.200, 0.207, 0.407, 0.189, -6.6
, KT, 27, 19, 27, 26, 5, 4, 1, 0, 0, 5, 0, 0, 0, 1, 0, 3, 2, 0, 0, 0.154, 0.185, 0.192, 0.378, 0.176, -15.2
, KIA, 27, 1, 3, 3, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.333, 0.333, 0.333, 0.667, 0.307, 72.6
2019, KIA, 28, 133, 470, 400, 57, 108, 25, 1, 6, 153, 48, 8, 8, 4, 0, 92, 8, 4, 5, 0.270, 0.363, 0.383, 0.745, 0.347, 108.0
2020, KIA, 29, 22, 99, 88, 19, 29, 8, 1, 0, 39, 7, 0, 1, 1, 0, 17, 2, 0, 0, 0.330, 0.404, 0.443, 0.847, 0.392, 130.7
2021, KIA, 30, 105, 293, 249, 35, 52, 8, 1, 3, 71, 33, 5, 0, 1, 0, 54, 10, 4, 3, 0.209, 0.308, 0.285, 0.593, 0.287, 63.8
2022, KIA, 31, 13, 15, 14, 1, 3, 2, 0, 0, 5, 2, 0, 0, 0, 0, 2, 1, 0, 0, 0.214, 0.267, 0.357, 0.624, 0.289, 82.3
