year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
2000, 두산, 23, 18, 26, 21, 2, 4, 0, 0, 0, 4, 0, 1, 0, 0, 0, 6, 0, 0, 0, 0.190, 0.346, 0.190, 0.537, 0.282, 59.1
2001, 두산, 24, 13, 21, 18, 2, 3, 1, 0, 1, 7, 2, 0, 0, 2, 0, 7, 1, 0, 0, 0.167, 0.286, 0.389, 0.675, 0.308, 71.6
2004, 두산, 27, 54, 48, 41, 13, 6, 1, 0, 0, 7, 5, 4, 4, 4, 0, 16, 0, 0, 1, 0.146, 0.250, 0.171, 0.421, 0.219, 15.7
2005, 두산, 28, 15, 15, 13, 2, 2, 0, 0, 0, 2, 1, 1, 1, 0, 0, 3, 1, 0, 0, 0.154, 0.267, 0.154, 0.421, 0.222, 22.1
2006, 두산, 29, 67, 122, 106, 15, 28, 1, 1, 1, 34, 5, 3, 4, 8, 0, 20, 3, 2, 0, 0.264, 0.350, 0.321, 0.671, 0.321, 100.9
2007, 두산, 30, 78, 68, 62, 18, 15, 1, 2, 1, 23, 8, 5, 1, 3, 0, 21, 0, 1, 0, 0.242, 0.299, 0.371, 0.670, 0.308, 84.5
2008, 두산, 31, 90, 114, 107, 23, 24, 1, 1, 2, 33, 15, 7, 3, 4, 0, 27, 1, 0, 1, 0.224, 0.263, 0.308, 0.572, 0.270, 55.6
2010, 한화, 33, 118, 428, 353, 39, 106, 20, 3, 7, 153, 42, 14, 9, 16, 2, 73, 12, 11, 8, 0.300, 0.389, 0.433, 0.822, 0.367, 116.8
2011, 한화, 34, 82, 291, 248, 23, 62, 11, 0, 4, 85, 26, 3, 3, 6, 1, 58, 7, 5, 0, 0.250, 0.350, 0.343, 0.692, 0.328, 94.9
2012, 한화, 35, 7, 5, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0.000, 0.600, 0.000, 0.600, 0.431, 
