year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
2005, 두산, 20, 0, 0, 1, 0, 0, 0, 2, 36.0, 16, 16, 148, 35, , 3, 8, 0, 2, 11, 0, 1, 4.00, 4.32, 1.19, 103.5
2006, 두산|삼성, 21, 0, 0, 0, 0, 0, 0, 0, 2.2, 4, 2, 19, 10, , 0, 0, 0, 0, 0, 1, 0, 6.75, 2.70, 3.75, 53.6
, 삼성, 21, 0, 0, 0, 0, 0, 0, 0, 0.1, 2, 2, 6, 5, , 0, 0, 0, 0, 0, 1, 0, 54.00, 2.70, 15.00, 6.7
, 두산, 21, 0, 0, 0, 0, 0, 0, 0, 2.1, 2, 0, 13, 5, , 0, 0, 0, 0, 0, 0, 0, 0.00, 2.70, 2.14, 
2007, 삼성, 22, 0, 0, 1, 1, 2, 0, 1, 55.0, 20, 19, 226, 49, , 5, 20, 0, 1, 48, 1, 1, 3.11, 3.41, 1.26, 126.1
2008, 삼성, 23, 0, 0, 0, 1, 1, 0, 1, 42.2, 16, 16, 178, 36, , 3, 23, 1, 2, 19, 0, 1, 3.38, 4.86, 1.38, 123.0
2009, 삼성, 24, 0, 0, 0, 0, 1, 0, 0, 48.0, 31, 31, 225, 58, , 9, 33, 1, 1, 36, 0, 0, 5.81, 6.19, 1.90, 84.0
2013, 삼성, 28, 0, 0, 0, 0, 0, 0, 1, 6.2, 5, 5, 33, 7, , 1, 6, 0, 0, 3, 1, 1, 6.75, 7.10, 1.95, 63.5
2014, 삼성, 29, 0, 0, 0, 0, 0, 0, 0, 5.1, 0, 0, 19, 2, 0, 0, 1, 0, 0, 3, 0, 0, 0.00, 3.29, 0.56, 
2015, 삼성, 30, 0, 0, 0, 0, 0, 0, 1, 19.1, 10, 7, 81, 18, 0, 1, 7, 0, 1, 11, 0, 0, 3.26, 4.39, 1.29, 151.5
2016, 삼성, 31, 0, 0, 0, 0, 0, 0, 0, 5.1, 8, 8, 31, 12, 0, 2, 3, 0, 1, 5, 0, 0, 13.50, 9.04, 2.81, 39.1
