year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
2002, 롯데, 19, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000, 0.000, 0.000, 0.000, 0.000, -131.3
2003, 롯데, 20, 17, 44, 40, 5, 8, 5, 0, 0, 13, 1, 0, 0, 2, 0, 13, 0, 1, 0, 0.200, 0.256, 0.325, 0.581, 0.260, 45.5
2004, 롯데, 21, 8, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0.000, 0.000, 0.000, 0.000, 0.000, -133.3
2007, 롯데, 24, 25, 19, 18, 2, 1, 0, 0, 0, 1, 2, 0, 0, 0, 0, 3, 0, 0, 1, 0.056, 0.053, 0.056, 0.108, 0.050, -102.3
2009, 롯데, 26, 11, 18, 18, 2, 3, 0, 0, 1, 6, 3, 0, 0, 0, 0, 6, 1, 0, 0, 0.167, 0.167, 0.333, 0.500, 0.211, 6.2
2010, 롯데, 27, 80, 201, 173, 18, 41, 8, 0, 3, 58, 16, 2, 1, 4, 1, 40, 3, 6, 3, 0.237, 0.308, 0.335, 0.643, 0.290, 65.6
2011, 롯데, 28, 125, 379, 327, 40, 79, 13, 3, 2, 104, 39, 5, 2, 7, 0, 60, 4, 14, 3, 0.242, 0.312, 0.318, 0.630, 0.291, 70.5
2012, 롯데, 29, 105, 277, 244, 17, 50, 10, 0, 0, 60, 17, 0, 2, 4, 0, 50, 3, 14, 2, 0.205, 0.255, 0.246, 0.501, 0.231, 34.9
2013, 롯데, 30, 79, 116, 101, 10, 24, 2, 0, 0, 26, 6, 2, 0, 0, 0, 23, 1, 2, 2, 0.238, 0.307, 0.257, 0.564, 0.274, 54.3
2014, 롯데, 31, 77, 275, 235, 33, 66, 16, 0, 2, 88, 27, 5, 2, 0, 0, 30, 7, 12, 2, 0.281, 0.350, 0.374, 0.724, 0.322, 76.0
2015, 롯데, 32, 105, 298, 265, 24, 65, 12, 1, 2, 85, 25, 4, 2, 1, 0, 39, 6, 15, 3, 0.245, 0.283, 0.321, 0.603, 0.263, 43.9
2016, 롯데, 33, 120, 368, 316, 38, 86, 10, 0, 4, 108, 40, 2, 3, 1, 0, 39, 10, 19, 2, 0.272, 0.333, 0.342, 0.675, 0.301, 62.9
2017, 롯데, 34, 110, 337, 304, 38, 82, 15, 2, 6, 119, 42, 2, 1, 2, 1, 42, 10, 18, 3, 0.270, 0.295, 0.391, 0.686, 0.286, 57.9
2018, 롯데, 35, 122, 349, 316, 42, 87, 19, 1, 6, 126, 41, 3, 1, 0, 0, 45, 9, 9, 6, 0.275, 0.309, 0.399, 0.708, 0.302, 68.4
2019, 롯데, 36, 40, 72, 64, 7, 16, 2, 0, 0, 18, 10, 0, 0, 0, 0, 10, 1, 2, 3, 0.250, 0.271, 0.281, 0.553, 0.250, 43.7
