year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
1993, 쌍방울, 23, 44, 109, 94, 8, 18, 7, 0, 1, 28, 10, 2, 1, 1, 0, 24, 4, 3, 0, 0.191, 0.283, 0.298, 0.581, 0.274, 72.3
1994, 쌍방울, 24, 65, 117, 107, 10, 19, 1, 0, 4, 32, 14, 6, 0, 0, 0, 22, 3, 1, 2, 0.178, 0.224, 0.299, 0.523, 0.240, 44.7
1995, 쌍방울, 25, 16, 25, 23, 3, 4, 0, 1, 1, 9, 4, 1, 0, 0, 0, 7, 1, 1, 0, 0.174, 0.208, 0.391, 0.600, 0.255, 59.9
1996, 쌍방울, 26, 24, 43, 39, 4, 9, 2, 0, 0, 11, 1, 2, 0, 0, 0, 13, 1, 1, 0, 0.231, 0.286, 0.282, 0.568, 0.265, 63.2
1997, 쌍방울|한화, 27, 58, 150, 142, 8, 33, 8, 0, 1, 44, 11, 1, 3, 1, 0, 31, 4, 5, 0, 0.232, 0.248, 0.310, 0.558, 0.247, 47.6
, 한화, 27, 58, 150, 142, 8, 33, 8, 0, 1, 44, 11, 1, 3, 1, 0, 31, 4, 5, 0, 0.232, 0.248, 0.310, 0.558, 0.247, 47.6
, 쌍방울, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , 
1998, 한화, 28, 123, 358, 314, 36, 78, 13, 0, 11, 124, 40, 6, 6, 5, 0, 61, 8, 7, 1, 0.248, 0.325, 0.395, 0.720, 0.320, 98.6
1999, 한화, 29, 59, 127, 108, 15, 28, 5, 1, 8, 59, 19, 1, 0, 2, 0, 29, 2, 5, 0, 0.259, 0.344, 0.546, 0.891, 0.363, 111.7
2000, SK, 30, 26, 43, 30, 3, 5, 0, 1, 1, 10, 5, 0, 2, 2, 0, 9, 2, 2, 0, 0.167, 0.390, 0.333, 0.724, 0.333, 95.0
