year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
1998, LG, 31, 33, 139, 123, 16, 36, 6, 0, 6, 60, 21, 0, 1, 5, 0, 38, 1, 0, 0, 0.293, 0.374, 0.488, 0.862, 0.385, 145.7
1999, LG, 32, 97, 384, 336, 53, 85, 18, 1, 13, 144, 58, 1, 0, 2, 4, 85, 6, 0, 5, 0.253, 0.333, 0.429, 0.762, 0.332, 91.1
