year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
1998, 현대, 19, 0, 0, 20, 12, 4, 2, 0, 160.0, 56, 49, 655, 112, , 6, 68, 2, 5, 168, 0, 11, 2.76, 2.62, 1.13, 144.3
1999, 현대, 20, 3, 1, 27, 10, 11, 1, 0, 184.2, 98, 85, 826, 180, , 18, 109, 0, 6, 184, 1, 6, 4.14, 4.41, 1.57, 119.1
2000, 현대, 21, 1, 0, 29, 18, 8, 0, 0, 195.0, 87, 81, 820, 167, , 16, 91, 0, 3, 172, 0, 10, 3.74, 3.91, 1.32, 120.9
2001, 현대, 22, 0, 0, 18, 6, 6, 0, 0, 97.0, 60, 56, 430, 101, , 15, 50, 1, 2, 59, 0, 9, 5.20, 5.48, 1.56, 90.3
2002, 현대, 23, 0, 0, 27, 12, 10, 0, 0, 151.1, 84, 82, 657, 155, , 25, 58, 1, 2, 130, 0, 8, 4.88, 4.60, 1.41, 87.6
2003, 현대, 24, 1, 1, 29, 10, 9, 0, 0, 167.0, 96, 86, 738, 184, , 14, 70, 0, 4, 121, 0, 12, 4.63, 3.73, 1.52, 93.2
2004, 현대, 25, 0, 0, 26, 11, 8, 0, 0, 152.2, 74, 68, 668, 151, , 14, 62, 0, 3, 100, 1, 7, 4.01, 4.11, 1.40, 108.0
2005, 현대, 26, 1, 0, 17, 7, 7, 0, 0, 90.2, 60, 58, 408, 106, , 17, 39, 0, 3, 70, 0, 4, 5.76, 5.30, 1.60, 74.5
2006, 현대, 27, 0, 0, 17, 4, 7, 0, 0, 85.2, 41, 36, 384, 96, , 5, 36, 0, 4, 64, 0, 1, 3.78, 3.37, 1.54, 95.5
2007, 현대, 28, 0, 0, 30, 12, 7, 0, 0, 176.1, 85, 76, 750, 170, , 19, 61, 1, 2, 127, 0, 4, 3.88, 3.85, 1.31, 102.9
2008, 히어로즈, 29, 0, 0, 16, 3, 6, 0, 0, 106.2, 54, 46, 474, 110, , 7, 42, 1, 5, 63, 0, 5, 3.88, 4.12, 1.43, 109.2
2009, 히어로즈, 30, 0, 0, 25, 6, 11, 0, 0, 117.1, 93, 87, 539, 142, , 29, 53, 1, 5, 66, 0, 4, 6.67, 6.73, 1.66, 72.3
2010, 넥센, 31, 0, 0, 1, 0, 1, 0, 0, 3.1, 5, 5, 22, 9, , 1, 3, 0, 0, 4, 0, 0, 13.50, 7.49, 3.60, 33.7
2011, 넥센, 32, 0, 0, 10, 1, 2, 0, 0, 69.0, 27, 26, 289, 65, , 6, 22, 1, 2, 37, 0, 3, 3.39, 4.25, 1.26, 121.2
2012, 넥센, 33, 0, 0, 0, 0, 1, 0, 0, 12.2, 3, 3, 57, 19, , 0, 4, 0, 1, 5, 0, 0, 2.13, 3.50, 1.82, 179.8
