year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
2017, 한화, 20, 12, 22, 21, 1, 1, 0, 0, 1, 4, 2, 0, 0, 0, 0, 11, 0, 0, 0, 0.048, 0.091, 0.190, 0.281, 0.120, -55.2
2018, 한화, 21, 24, 30, 26, 7, 5, 1, 0, 0, 6, 2, 0, 1, 0, 0, 8, 0, 1, 0, 0.192, 0.276, 0.231, 0.507, 0.237, 25.6
2019, 한화, 22, 9, 6, 4, 0, 1, 1, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0.250, 0.500, 0.500, 1.000, 0.460, 185.5
2021, 한화, 24, 53, 220, 176, 29, 53, 12, 0, 3, 74, 34, 5, 3, 5, 0, 44, 4, 0, 5, 0.301, 0.418, 0.420, 0.839, 0.397, 138.8
2022, 한화, 25, 31, 119, 105, 8, 19, 1, 0, 1, 23, 14, 0, 0, 1, 0, 29, 4, 0, 2, 0.181, 0.261, 0.219, 0.480, 0.236, 45.7
