year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
1991, OB, 19, 1, 0, 4, 2, 2, 0, 0, 60.2, 24, 18, 255, 58, , 4, 26, 1, 4, 23, 1, 3, 2.67, 4.22, 1.39, 144.8
1992, OB, 20, 1, 0, 5, 1, 4, 1, 0, 67.2, 39, 38, 301, 79, , 8, 25, 0, 4, 33, 0, 2, 5.05, 4.63, 1.54, 82.2
1993, OB, 21, 4, 1, 21, 10, 9, 0, 0, 139.2, 52, 48, 570, 124, , 4, 36, 0, 8, 70, 1, 2, 3.09, 2.78, 1.15, 101.3
1994, OB, 22, 2, 0, 12, 5, 5, 0, 0, 78.0, 46, 37, 352, 93, , 4, 25, 0, 12, 41, 1, 4, 4.27, 3.85, 1.51, 85.3
1995, OB, 23, 2, 0, 16, 5, 6, 0, 0, 103.2, 56, 53, 459, 112, , 12, 39, 2, 7, 50, 0, 3, 4.60, 4.62, 1.46, 77.4
1996, OB, 24, 2, 0, 23, 7, 11, 0, 0, 121.2, 63, 54, 518, 119, , 9, 45, 1, 9, 55, 0, 4, 3.99, 4.15, 1.35, 88.8
1997, OB, 25, 0, 0, 5, 6, 5, 2, 0, 103.0, 48, 41, 446, 105, , 4, 37, 6, 6, 54, 2, 5, 3.58, 3.41, 1.38, 108.9
1998, OB, 26, 2, 0, 20, 5, 10, 1, 0, 134.0, 57, 54, 573, 143, , 10, 40, 2, 6, 74, 0, 3, 3.63, 3.75, 1.37, 106.2
1999, 두산, 27, 1, 0, 26, 13, 9, 0, 0, 143.1, 92, 83, 637, 164, , 19, 48, 0, 9, 92, 0, 6, 5.21, 4.90, 1.48, 92.5
2000, SK, 28, 0, 0, 5, 2, 2, 0, 0, 26.2, 25, 25, 125, 39, , 7, 13, 1, 1, 7, 0, 1, 8.44, 7.51, 1.95, 55.0
