year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
1998, 현대, 20, 6, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000, 0.000, 0.000, 0.000, 0.000, -126.5
2000, 현대, 22, 12, 16, 16, 1, 4, 0, 0, 0, 4, 1, 2, 1, 0, 0, 6, 0, 0, 0, 0.250, 0.250, 0.250, 0.500, 0.232, 25.5
2001, 현대, 23, 33, 16, 15, 7, 4, 0, 0, 1, 7, 1, 7, 1, 0, 0, 3, 0, 0, 0, 0.267, 0.313, 0.467, 0.779, 0.346, 97.5
2002, 현대, 24, 50, 16, 13, 6, 2, 0, 0, 0, 2, 0, 6, 2, 1, 0, 4, 0, 1, 0, 0.154, 0.267, 0.154, 0.421, 0.205, 14.2
2003, 현대, 25, 26, 10, 8, 3, 3, 0, 0, 0, 3, 0, 2, 0, 0, 0, 2, 0, 1, 0, 0.375, 0.444, 0.375, 0.819, 0.351, 109.5
2004, 현대, 26, 88, 35, 32, 17, 4, 0, 0, 0, 4, 1, 13, 0, 1, 0, 5, 0, 0, 0, 0.125, 0.200, 0.125, 0.325, 0.171, -14.0
2005, 현대, 27, 118, 429, 366, 53, 100, 14, 5, 0, 124, 19, 29, 5, 20, 0, 76, 9, 19, 3, 0.273, 0.344, 0.339, 0.683, 0.310, 84.6
2006, 현대, 28, 71, 90, 77, 17, 17, 0, 0, 0, 17, 4, 7, 6, 3, 0, 15, 1, 3, 1, 0.221, 0.299, 0.221, 0.520, 0.251, 51.0
2007, 현대, 29, 23, 37, 35, 3, 9, 1, 0, 0, 10, 0, 1, 2, 2, 0, 5, 0, 0, 0, 0.257, 0.297, 0.286, 0.583, 0.282, 66.8
2008, 히어로즈, 30, 76, 139, 127, 27, 32, 6, 2, 1, 45, 14, 16, 6, 0, 0, 32, 2, 3, 2, 0.252, 0.287, 0.354, 0.641, 0.291, 71.1
2009, 히어로즈, 31, 87, 153, 139, 29, 32, 5, 0, 3, 46, 9, 21, 6, 4, 0, 32, 1, 5, 2, 0.230, 0.264, 0.331, 0.594, 0.261, 39.9
2010, 넥센, 32, 8, 24, 21, 3, 5, 0, 0, 0, 5, 0, 1, 0, 0, 0, 8, 0, 2, 0, 0.238, 0.273, 0.238, 0.511, 0.227, 22.8
2012, 넥센, 34, 87, 244, 203, 37, 44, 7, 3, 2, 63, 9, 19, 9, 5, 1, 42, 1, 6, 1, 0.217, 0.328, 0.310, 0.638, 0.302, 84.4
2013, 넥센, 35, 37, 20, 18, 8, 2, 1, 0, 0, 3, 0, 3, 2, 0, 0, 7, 0, 1, 0, 0.111, 0.158, 0.167, 0.325, 0.151, -28.8
