year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
1982, 삼성, 26, 53, 155, 143, 21, 34, 3, 2, 2, 47, 16, 8, 2, 1, 0, 21, 1, 3, 1, 0.238, 0.276, 0.329, 0.605, 0.274, 63.3
1983, 삼성, 27, 18, 21, 19, 4, 5, 0, 1, 0, 7, 2, 1, 0, 0, 0, 3, 0, 1, 0, 0.263, 0.300, 0.368, 0.668, 0.294, 84.3
1986, 삼성, 30, 59, 98, 87, 9, 20, 1, 1, 0, 23, 6, 3, 2, 0, 0, 16, 1, 2, 0, 0.230, 0.302, 0.264, 0.567, 0.273, 69.8
1987, 삼성, 31, 37, 65, 61, 4, 18, 2, 0, 0, 20, 6, 0, 1, 0, 0, 5, 2, 2, 1, 0.295, 0.302, 0.328, 0.630, 0.290, 73.1
1988, 삼성, 32, 64, 77, 71, 13, 12, 0, 0, 0, 12, 4, 2, 0, 0, 0, 12, 3, 4, 0, 0.169, 0.192, 0.169, 0.361, 0.166, -9.5
