year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
1997, LG, 19, 23, 23, 22, 2, 7, 2, 0, 0, 9, 3, 0, 0, 0, 0, 5, 2, 0, 0, 0.318, 0.348, 0.409, 0.757, 0.347, 116.9
1998, LG, 20, 48, 70, 60, 13, 14, 1, 1, 0, 17, 4, 0, 0, 4, 0, 12, 0, 3, 0, 0.233, 0.313, 0.283, 0.597, 0.272, 63.7
1999, LG, 21, 20, 36, 35, 1, 4, 0, 0, 0, 4, 1, 0, 0, 0, 0, 8, 0, 1, 0, 0.114, 0.114, 0.114, 0.229, 0.103, -64.4
2000, LG, 22, 54, 70, 63, 12, 15, 4, 0, 0, 19, 5, 2, 1, 1, 0, 4, 3, 2, 0, 0.238, 0.294, 0.302, 0.596, 0.271, 51.5
2001, LG, 23, 96, 211, 188, 25, 47, 8, 1, 5, 72, 22, 2, 4, 1, 0, 29, 3, 9, 1, 0.250, 0.297, 0.383, 0.680, 0.296, 63.7
2002, LG, 24, 111, 330, 290, 25, 62, 9, 0, 5, 86, 24, 5, 2, 10, 0, 51, 8, 14, 2, 0.214, 0.272, 0.297, 0.569, 0.251, 44.3
2003, LG, 25, 61, 86, 74, 11, 14, 1, 0, 0, 15, 4, 0, 2, 2, 0, 10, 1, 3, 1, 0.189, 0.265, 0.203, 0.468, 0.223, 17.8
2004, KIA, 26, 114, 333, 303, 40, 82, 15, 1, 13, 138, 42, 3, 3, 6, 0, 26, 5, 8, 3, 0.271, 0.311, 0.455, 0.766, 0.336, 97.6
2005, KIA, 27, 107, 357, 316, 37, 88, 13, 0, 11, 134, 44, 1, 2, 9, 1, 29, 6, 5, 3, 0.278, 0.344, 0.424, 0.768, 0.346, 109.1
2006, KIA, 28, 96, 293, 273, 24, 72, 12, 0, 4, 96, 21, 1, 1, 8, 0, 25, 5, 3, 1, 0.264, 0.303, 0.352, 0.655, 0.306, 90.1
2007, KIA, 29, 102, 307, 267, 26, 58, 9, 1, 6, 87, 33, 1, 1, 6, 0, 31, 12, 7, 6, 0.217, 0.283, 0.326, 0.609, 0.280, 64.9
2008, 삼성, 30, 45, 84, 78, 7, 14, 4, 0, 2, 24, 11, 0, 1, 2, 0, 7, 1, 0, 1, 0.179, 0.226, 0.308, 0.534, 0.249, 41.5
2009, SK, 31, 6, 17, 16, 1, 3, 1, 0, 0, 4, 0, 1, 0, 0, 0, 4, 1, 0, 0, 0.188, 0.235, 0.250, 0.485, 0.228, 16.4
2010, 한화, 32, 25, 65, 59, 6, 13, 3, 0, 1, 19, 3, 0, 2, 3, 0, 5, 1, 1, 0, 0.220, 0.281, 0.322, 0.603, 0.279, 58.3
