year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
1997, 현대, 23, 87, 255, 223, 33, 53, 11, 0, 3, 73, 16, 10, 5, 5, 2, 65, 1, 9, 2, 0.238, 0.301, 0.327, 0.628, 0.279, 69.0
1998, 현대, 24, 38, 96, 88, 10, 17, 6, 0, 3, 32, 6, 0, 1, 2, 0, 18, 3, 3, 0, 0.193, 0.237, 0.364, 0.600, 0.259, 55.4
1999, 현대, 25, 48, 70, 63, 11, 15, 2, 0, 3, 26, 7, 3, 0, 1, 0, 22, 1, 2, 0, 0.238, 0.294, 0.413, 0.707, 0.301, 70.7
2000, 현대, 26, 19, 23, 20, 4, 5, 0, 0, 0, 5, 2, 0, 0, 0, 0, 7, 0, 1, 0, 0.250, 0.318, 0.250, 0.568, 0.265, 47.9
2001, 현대|LG, 27, 51, 67, 55, 8, 10, 3, 0, 1, 16, 5, 1, 2, 3, 0, 16, 2, 2, 0, 0.182, 0.308, 0.291, 0.599, 0.283, 54.8
, LG, 27, 43, 62, 50, 8, 10, 3, 0, 1, 16, 5, 1, 1, 3, 0, 14, 2, 2, 0, 0.200, 0.333, 0.320, 0.653, 0.306, 70.2
, 현대, 27, 8, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0.000, 0.000, 0.000, 0.000, 0.000, -132.8
2002, LG, 28, 93, 158, 129, 23, 32, 4, 2, 2, 46, 12, 5, 4, 6, 0, 31, 1, 10, 0, 0.248, 0.345, 0.357, 0.701, 0.303, 81.9
2003, LG, 29, 93, 88, 81, 11, 16, 4, 0, 1, 23, 4, 0, 2, 1, 0, 17, 1, 4, 0, 0.198, 0.226, 0.284, 0.510, 0.223, 17.4
2004, LG, 30, 112, 202, 170, 24, 43, 6, 4, 1, 60, 34, 6, 4, 9, 0, 41, 0, 8, 2, 0.253, 0.335, 0.353, 0.688, 0.312, 80.5
2006, LG, 32, 46, 59, 50, 5, 12, 1, 0, 3, 22, 4, 2, 0, 2, 0, 18, 1, 3, 0, 0.240, 0.321, 0.440, 0.761, 0.336, 111.7
2007, LG|롯데, 33, 41, 59, 54, 5, 11, 2, 0, 1, 16, 5, 2, 1, 1, 0, 15, 0, 3, 0, 0.204, 0.232, 0.296, 0.528, 0.235, 31.5
, 롯데, 33, 34, 55, 50, 5, 11, 2, 0, 1, 16, 5, 2, 1, 1, 0, 12, 0, 3, 0, 0.220, 0.250, 0.320, 0.570, 0.252, 43.8
, LG, 33, 7, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0.000, 0.000, 0.000, 0.000, 0.000, -134.9
2008, 롯데, 34, 28, 43, 36, 5, 3, 2, 0, 0, 5, 1, 0, 0, 2, 0, 14, 0, 4, 0, 0.083, 0.154, 0.139, 0.293, 0.136, -38.6
2009, 롯데, 35, 13, 5, 4, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 4, 0, 0, 0, 0.000, 0.200, 0.000, 0.200, 0.146, 
