year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
1994, 삼성, 22, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000, 0.000, 0.000, 0.000, 0.000, -118.3
1995, 삼성, 23, 3, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.000, 0.000, 0.000, 0.000, 0.000, -114.5
1996, 삼성, 24, 57, 155, 131, 18, 33, 7, 0, 4, 52, 16, 3, 5, 7, 0, 21, 2, 4, 1, 0.252, 0.344, 0.397, 0.741, 0.337, 113.9
1997, 삼성, 25, 122, 568, 480, 107, 142, 25, 2, 22, 237, 65, 33, 5, 18, 1, 81, 6, 7, 2, 0.296, 0.394, 0.494, 0.888, 0.395, 148.0
1998, 삼성, 26, 110, 446, 374, 74, 98, 15, 0, 13, 152, 42, 20, 5, 23, 3, 62, 2, 5, 1, 0.262, 0.372, 0.406, 0.778, 0.351, 119.7
1999, 한화, 27, 68, 186, 163, 31, 47, 10, 0, 9, 84, 26, 11, 4, 7, 1, 34, 4, 4, 1, 0.288, 0.357, 0.515, 0.873, 0.367, 114.6
2000, LG, 28, 64, 214, 183, 21, 47, 13, 1, 2, 68, 30, 7, 2, 8, 0, 34, 6, 0, 1, 0.257, 0.360, 0.372, 0.731, 0.340, 99.5
2001, 해태/KIA, 29, 60, 176, 143, 24, 36, 8, 1, 4, 58, 9, 6, 1, 8, 2, 25, 7, 6, 1, 0.252, 0.365, 0.406, 0.770, 0.341, 94.7
2002, KIA|현대, 30, 45, 95, 75, 10, 21, 1, 0, 1, 25, 8, 2, 1, 4, 1, 15, 0, 3, 2, 0.280, 0.391, 0.333, 0.725, 0.327, 98.8
, 현대, 30, 42, 94, 74, 10, 21, 1, 0, 1, 25, 8, 2, 1, 4, 1, 15, 0, 3, 2, 0.284, 0.396, 0.338, 0.733, 0.330, 101.2
, KIA, 30, 3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000, 0.000, 0.000, 0.000, 0.000, -128.6
2003, 현대, 31, 33, 59, 47, 9, 9, 2, 1, 1, 16, 5, 0, 0, 1, 0, 9, 1, 2, 1, 0.191, 0.316, 0.340, 0.656, 0.294, 69.9
2004, 삼성, 32, 18, 19, 16, 2, 2, 1, 0, 0, 3, 3, 0, 0, 1, 0, 6, 0, 0, 0, 0.125, 0.263, 0.188, 0.451, 0.235, 29.3
2005, SK, 33, 40, 84, 70, 13, 15, 1, 1, 4, 30, 12, 3, 0, 1, 0, 16, 3, 0, 1, 0.214, 0.333, 0.429, 0.762, 0.346, 109.1
