year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
1992, 해태, 23, 14, 10, 8, 3, 2, 0, 0, 0, 2, 1, 0, 1, 1, 0, 3, 0, 0, 0, 0.250, 0.400, 0.250, 0.650, 0.337, 100.1
1993, 해태, 24, 66, 79, 68, 12, 12, 2, 0, 1, 17, 9, 0, 1, 1, 0, 15, 1, 2, 1, 0.176, 0.260, 0.250, 0.510, 0.244, 50.8
1994, 해태, 25, 74, 158, 141, 18, 46, 6, 2, 2, 62, 18, 5, 5, 4, 1, 20, 3, 6, 2, 0.326, 0.362, 0.440, 0.802, 0.353, 123.6
1995, 해태, 26, 65, 144, 124, 18, 27, 9, 1, 2, 44, 8, 5, 0, 2, 0, 20, 4, 6, 2, 0.218, 0.283, 0.355, 0.637, 0.280, 77.6
1996, 해태, 27, 56, 87, 74, 16, 22, 6, 0, 1, 31, 8, 1, 1, 4, 0, 14, 2, 2, 0, 0.297, 0.388, 0.419, 0.807, 0.370, 136.4
1997, 해태, 28, 22, 28, 27, 3, 3, 0, 0, 1, 6, 3, 0, 2, 0, 0, 7, 0, 0, 0, 0.111, 0.143, 0.222, 0.365, 0.166, -7.4
