year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
1983, 삼미, 23, 59, 177, 163, 17, 41, 5, 0, 3, 55, 11, 1, 0, 4, 0, 25, 7, 1, 0, 0.252, 0.307, 0.337, 0.644, 0.303, 90.6
1984, 삼미, 24, 41, 80, 72, 2, 15, 1, 0, 1, 19, 9, 0, 0, 0, 0, 15, 3, 0, 1, 0.208, 0.275, 0.264, 0.539, 0.260, 58.0
1985, MBC, 25, 37, 83, 76, 2, 11, 3, 0, 2, 20, 7, 0, 0, 1, 0, 17, 1, 0, 1, 0.145, 0.205, 0.263, 0.468, 0.221, 22.4
1986, MBC, 26, 79, 152, 142, 13, 42, 7, 0, 2, 55, 19, 1, 0, 2, 0, 21, 1, 2, 1, 0.296, 0.327, 0.387, 0.714, 0.334, 115.3
1987, MBC, 27, 67, 125, 114, 6, 32, 4, 0, 0, 36, 14, 1, 0, 2, 0, 12, 6, 1, 1, 0.281, 0.331, 0.316, 0.646, 0.311, 87.9
1988, MBC, 28, 23, 45, 38, 2, 5, 2, 0, 0, 7, 2, 0, 0, 0, 0, 6, 5, 1, 0, 0.132, 0.250, 0.184, 0.434, 0.218, 23.6
1991, 삼성, 31, 5, 7, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0.000, 0.143, 0.000, 0.143, 0.103, -50.3
