year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
1984, OB, 25, 63, 133, 122, 8, 36, 6, 0, 1, 45, 16, 1, 2, 0, 0, 9, 4, 0, 1, 0.295, 0.346, 0.369, 0.715, 0.337, 112.3
1985, OB, 26, 45, 69, 62, 7, 16, 1, 0, 3, 26, 12, 0, 0, 1, 1, 10, 2, 0, 0, 0.258, 0.333, 0.419, 0.753, 0.346, 114.6
