year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
1986, 삼성, 23, 37, 71, 68, 7, 15, 5, 0, 1, 23, 5, 0, 1, 1, 0, 15, 0, 0, 0, 0.221, 0.254, 0.338, 0.592, 0.281, 75.8
1987, 삼성, 24, 44, 74, 70, 2, 17, 1, 0, 0, 18, 6, 0, 1, 0, 0, 13, 3, 0, 0, 0.243, 0.284, 0.257, 0.541, 0.265, 56.0
1988, 삼성, 25, 90, 261, 242, 25, 67, 14, 1, 4, 95, 33, 6, 8, 2, 2, 55, 5, 3, 2, 0.277, 0.314, 0.393, 0.707, 0.321, 95.6
1989, 삼성, 26, 91, 333, 290, 44, 83, 19, 0, 5, 117, 30, 13, 10, 6, 2, 72, 4, 4, 2, 0.286, 0.365, 0.403, 0.768, 0.361, 122.3
1990, 삼성, 27, 2, 5, 5, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0.200, 0.200, 0.200, 0.400, 0.192, 8.4
1991, 삼성, 28, 7, 12, 11, 2, 3, 1, 0, 0, 4, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0.273, 0.333, 0.364, 0.697, 0.329, 100.3
1992, 삼성, 29, 36, 90, 81, 3, 22, 5, 0, 1, 30, 10, 0, 1, 0, 0, 22, 0, 1, 2, 0.272, 0.315, 0.370, 0.685, 0.311, 83.0
1993, 삼성|태평양, 30, 60, 140, 128, 7, 16, 3, 1, 0, 21, 11, 0, 1, 1, 1, 53, 1, 0, 1, 0.125, 0.193, 0.164, 0.357, 0.175, 2.0
, 태평양, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , 
, 삼성, 30, 60, 139, 128, 7, 16, 3, 1, 0, 21, 11, 0, 1, 1, 1, 53, 1, 0, 1, 0.125, 0.193, 0.164, 0.357, 0.176, 2.9
1994, 태평양, 31, 32, 93, 76, 11, 16, 1, 0, 2, 23, 8, 1, 1, 4, 0, 27, 0, 4, 0, 0.211, 0.326, 0.303, 0.629, 0.293, 82.4
