year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
2007, LG, 23, 67, 38, 33, 9, 5, 1, 0, 0, 6, 0, 4, 2, 1, 0, 9, 1, 0, 0, 0.152, 0.263, 0.182, 0.445, 0.231, 29.3
2008, LG, 24, 93, 180, 157, 20, 31, 5, 1, 1, 41, 5, 9, 4, 4, 0, 31, 5, 5, 0, 0.197, 0.280, 0.261, 0.541, 0.259, 47.7
2009, LG, 25, 101, 150, 127, 33, 27, 5, 2, 1, 39, 9, 19, 6, 4, 0, 29, 1, 2, 2, 0.213, 0.311, 0.307, 0.618, 0.288, 58.1
2010, LG, 26, 53, 110, 99, 17, 26, 2, 2, 2, 38, 19, 8, 2, 2, 0, 20, 2, 2, 0, 0.263, 0.324, 0.384, 0.708, 0.321, 86.1
2014, LG, 30, 27, 25, 19, 8, 4, 2, 0, 0, 6, 0, 1, 0, 0, 0, 6, 1, 0, 0, 0.211, 0.400, 0.316, 0.716, 0.355, 100.7
2015, kt, 31, 27, 86, 76, 7, 20, 6, 0, 0, 26, 4, 5, 2, 0, 0, 15, 4, 3, 0, 0.263, 0.325, 0.342, 0.667, 0.301, 65.1
2016, kt, 32, 31, 86, 74, 5, 17, 4, 1, 1, 26, 6, 0, 1, 0, 0, 14, 1, 0, 1, 0.230, 0.326, 0.351, 0.677, 0.316, 71.0
