year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
2009, SK, 22, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.000, 0.000, 0.000, 0.000, 0.000, 
2015, SK, 28, 9, 9, 7, 0, 3, 0, 0, 0, 3, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0.429, 0.556, 0.429, 0.984, 0.475, 190.2
2016, SK, 29, 14, 17, 16, 3, 3, 1, 0, 0, 4, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0.188, 0.235, 0.250, 0.485, 0.230, 17.3
