year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
1998, 롯데, 23, 79, 259, 223, 30, 62, 10, 3, 4, 90, 23, 2, 1, 3, 0, 60, 0, 5, 2, 0.278, 0.356, 0.404, 0.759, 0.337, 110.2
1999, 롯데, 24, 58, 119, 108, 12, 29, 12, 0, 0, 41, 13, 0, 0, 2, 0, 20, 1, 1, 0, 0.269, 0.331, 0.380, 0.710, 0.320, 83.6
2000, 롯데, 25, 106, 271, 248, 28, 68, 21, 1, 1, 94, 23, 0, 1, 1, 0, 39, 5, 3, 1, 0.274, 0.325, 0.379, 0.704, 0.317, 84.1
2003, 롯데, 28, 103, 371, 334, 29, 93, 21, 2, 4, 130, 42, 3, 4, 2, 0, 52, 3, 0, 4, 0.278, 0.340, 0.389, 0.729, 0.333, 96.8
2004, 롯데, 29, 122, 480, 408, 54, 116, 21, 2, 5, 156, 42, 3, 2, 5, 2, 75, 5, 1, 4, 0.284, 0.382, 0.382, 0.764, 0.359, 113.3
2005, 롯데, 30, 114, 387, 345, 25, 83, 16, 3, 2, 111, 27, 3, 2, 7, 1, 64, 8, 5, 1, 0.241, 0.312, 0.322, 0.633, 0.295, 73.3
2006, 롯데, 31, 80, 195, 167, 18, 36, 2, 0, 3, 47, 15, 2, 2, 1, 1, 27, 0, 6, 2, 0.216, 0.296, 0.281, 0.578, 0.269, 62.5
2007, 롯데|LG, 32, 39, 102, 88, 11, 19, 3, 1, 1, 27, 11, 1, 1, 0, 1, 9, 3, 2, 3, 0.216, 0.280, 0.307, 0.587, 0.266, 54.3
, 롯데, 32, 10, 27, 23, 2, 3, 1, 0, 0, 4, 2, 1, 0, 0, 0, 3, 1, 1, 1, 0.130, 0.192, 0.174, 0.366, 0.173, -13.4
, LG, 32, 29, 75, 65, 9, 16, 2, 1, 1, 23, 9, 0, 1, 0, 1, 6, 2, 1, 2, 0.246, 0.311, 0.354, 0.665, 0.300, 78.6
2008, LG, 33, 77, 152, 135, 13, 36, 7, 0, 0, 43, 17, 1, 0, 2, 0, 23, 0, 2, 3, 0.267, 0.320, 0.319, 0.639, 0.301, 77.0
2009, LG, 34, 61, 93, 84, 3, 19, 3, 1, 0, 24, 8, 1, 3, 0, 0, 15, 1, 1, 0, 0.226, 0.294, 0.286, 0.579, 0.272, 46.8
2010, LG, 35, 42, 71, 62, 6, 20, 4, 0, 2, 30, 12, 1, 0, 0, 0, 14, 1, 2, 2, 0.323, 0.362, 0.484, 0.846, 0.367, 116.9
2011, LG, 36, 23, 51, 47, 6, 12, 2, 0, 2, 20, 9, 0, 0, 0, 0, 7, 1, 1, 1, 0.255, 0.280, 0.426, 0.706, 0.313, 84.4
2012, LG, 37, 4, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0.000, 0.000, 0.000, 0.000, 0.000, -127.8
