year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
2003, 롯데, 20, 40, 75, 67, 11, 19, 6, 1, 0, 27, 6, 5, 2, 0, 0, 22, 0, 1, 0, 0.284, 0.351, 0.403, 0.754, 0.341, 102.2
2004, 한화, 21, 49, 116, 107, 15, 24, 5, 4, 1, 40, 10, 4, 4, 0, 0, 27, 1, 3, 0, 0.224, 0.266, 0.374, 0.639, 0.282, 61.8
2009, KIA, 26, 16, 21, 17, 6, 4, 1, 0, 0, 5, 1, 2, 1, 0, 0, 5, 0, 0, 0, 0.235, 0.381, 0.294, 0.675, 0.334, 88.8
2010, KIA, 27, 58, 144, 131, 22, 42, 6, 3, 1, 57, 18, 16, 2, 4, 0, 25, 1, 5, 0, 0.321, 0.360, 0.435, 0.795, 0.353, 107.3
2011, KIA, 28, 116, 315, 281, 40, 62, 12, 1, 5, 91, 35, 23, 6, 5, 0, 59, 5, 1, 1, 0.221, 0.299, 0.324, 0.623, 0.297, 74.0
2012, KIA, 29, 44, 92, 83, 10, 13, 2, 2, 1, 22, 2, 5, 5, 0, 0, 26, 0, 3, 1, 0.157, 0.202, 0.265, 0.467, 0.212, 20.4
2013, KIA, 30, 104, 427, 377, 55, 117, 22, 5, 4, 161, 50, 29, 6, 5, 0, 86, 3, 11, 4, 0.310, 0.365, 0.427, 0.792, 0.360, 112.6
2014, KIA, 31, 103, 399, 360, 60, 105, 24, 6, 9, 168, 51, 20, 7, 2, 0, 92, 2, 5, 3, 0.292, 0.345, 0.467, 0.812, 0.355, 97.9
2015, KIA, 32, 99, 348, 313, 56, 82, 13, 4, 5, 118, 28, 19, 5, 6, 0, 80, 3, 4, 0, 0.262, 0.329, 0.377, 0.706, 0.320, 78.4
2016, KIA, 33, 75, 240, 213, 34, 66, 8, 3, 1, 83, 12, 7, 4, 6, 0, 49, 1, 1, 0, 0.310, 0.385, 0.390, 0.775, 0.364, 102.0
2017, KIA, 34, 64, 90, 83, 13, 20, 5, 1, 1, 30, 10, 2, 1, 2, 0, 13, 1, 0, 2, 0.241, 0.278, 0.361, 0.639, 0.283, 56.8
