year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
2019, 삼성, 29, 118, 436, 385, 43, 101, 14, 3, 7, 142, 36, 15, 5, 10, 0, 89, 3, 5, 4, 0.262, 0.332, 0.369, 0.701, 0.324, 92.8
2020, 삼성, 30, 64, 243, 206, 30, 47, 11, 0, 4, 70, 28, 6, 2, 2, 1, 58, 3, 4, 5, 0.228, 0.314, 0.340, 0.654, 0.298, 68.5
2021, 삼성, 31, 66, 174, 155, 17, 32, 8, 0, 4, 52, 20, 2, 2, 1, 0, 61, 3, 4, 0, 0.206, 0.277, 0.335, 0.612, 0.282, 60.5
2022, 롯데, 32, 33, 111, 97, 10, 24, 4, 1, 0, 30, 6, 1, 1, 1, 0, 24, 1, 7, 0, 0.247, 0.298, 0.309, 0.607, 0.270, 66.9
