year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
2003, 삼성, 23, 9, 3, 3, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0.000, 0.000, 0.000, 0.000, 0.000, -131.2
2004, 삼성, 24, 15, 11, 11, 2, 3, 0, 0, 0, 3, 1, 0, 1, 0, 0, 3, 0, 0, 0, 0.273, 0.273, 0.273, 0.546, 0.258, 44.7
2005, 삼성, 25, 106, 50, 44, 30, 11, 1, 0, 0, 12, 2, 21, 2, 2, 0, 9, 1, 0, 0, 0.250, 0.340, 0.273, 0.613, 0.302, 79.2
2006, 삼성, 26, 91, 24, 19, 22, 1, 0, 0, 0, 1, 1, 21, 6, 1, 0, 6, 0, 0, 0, 0.053, 0.250, 0.053, 0.303, 0.189, 6.5
2007, 삼성, 27, 68, 32, 27, 13, 3, 0, 1, 0, 5, 2, 13, 3, 0, 0, 9, 0, 0, 0, 0.111, 0.250, 0.185, 0.435, 0.224, 25.5
2010, 삼성, 30, 55, 70, 63, 17, 17, 5, 0, 0, 22, 9, 7, 3, 1, 1, 10, 3, 4, 0, 0.270, 0.303, 0.349, 0.652, 0.280, 58.8
2011, 삼성, 31, 89, 66, 58, 22, 10, 1, 0, 1, 14, 5, 19, 4, 0, 0, 16, 0, 2, 1, 0.172, 0.234, 0.241, 0.476, 0.223, 24.0
2012, 삼성, 32, 72, 11, 10, 16, 1, 0, 0, 0, 1, 0, 15, 3, 0, 0, 1, 1, 0, 0, 0.100, 0.182, 0.100, 0.282, 0.152, -21.0
2013, 삼성, 33, 55, 63, 58, 22, 11, 0, 1, 0, 13, 6, 11, 1, 1, 0, 4, 4, 0, 0, 0.190, 0.254, 0.224, 0.478, 0.237, 28.0
2014, 삼성, 34, 21, 4, 4, 8, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 3, 0, 0, 0, 0.000, 0.000, 0.000, 0.000, 0.000, -134.8
