year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
2008, 히어로즈, 21, 54, 97, 93, 19, 24, 2, 1, 0, 28, 7, 7, 2, 1, 0, 19, 2, 2, 0, 0.258, 0.274, 0.301, 0.575, 0.267, 54.8
2009, 히어로즈, 22, 9, 4, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.000, 0.000, 0.000, 0.000, 0.000, -135.0
2012, 넥센, 25, 58, 96, 85, 14, 20, 2, 2, 0, 26, 7, 5, 2, 0, 0, 20, 0, 4, 1, 0.235, 0.283, 0.306, 0.589, 0.268, 60.5
2013, 넥센, 26, 75, 23, 20, 22, 4, 0, 0, 0, 4, 2, 7, 8, 1, 0, 9, 1, 0, 0, 0.200, 0.304, 0.200, 0.504, 0.264, 47.1
2014, 넥센, 27, 23, 2, 2, 8, 0, 0, 0, 0, 0, 0, 6, 2, 0, 0, 0, 0, 0, 0, 0.000, 0.000, 0.000, 0.000, 0.000, -134.8
2015, 넥센, 28, 62, 32, 27, 21, 7, 2, 0, 0, 9, 3, 10, 1, 0, 0, 10, 2, 2, 0, 0.259, 0.333, 0.333, 0.667, 0.294, 62.9
2016, 넥센, 29, 93, 74, 62, 20, 16, 0, 0, 0, 16, 6, 16, 7, 0, 0, 12, 0, 2, 0, 0.258, 0.361, 0.258, 0.619, 0.305, 62.5
2017, 넥센|KIA, 30, 25, 20, 18, 4, 4, 0, 0, 0, 4, 1, 3, 1, 0, 0, 6, 0, 1, 0, 0.222, 0.263, 0.222, 0.485, 0.222, 15.0
, KIA, 30, 9, 5, 3, 4, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0.333, 0.500, 0.333, 0.833, 0.331, 89.0
, 넥센, 30, 16, 15, 15, 0, 3, 0, 0, 0, 3, 1, 2, 1, 0, 0, 5, 0, 0, 0, 0.200, 0.200, 0.200, 0.400, 0.185, -9.2
2018, KIA, 31, 46, 40, 33, 19, 14, 3, 1, 1, 22, 8, 4, 0, 0, 0, 10, 0, 0, 0, 0.424, 0.525, 0.667, 1.192, 0.512, 208.2
2019, KIA, 32, 71, 59, 51, 17, 13, 2, 1, 0, 17, 6, 4, 3, 0, 0, 12, 1, 1, 1, 0.255, 0.328, 0.333, 0.661, 0.306, 79.5
