year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
1982, 삼성, 29, 8, 2, 16, 15, 11, 11, 0, 222.1, 78, 61, 865, 188, , 11, 34, 3, 6, 99, 1, 4, 2.47, 2.67, 1.00, 160.6
1983, 삼성, 30, 5, 1, 14, 6, 4, 3, 0, 130.0, 66, 53, 548, 136, , 10, 36, 4, 10, 45, 0, 4, 3.67, 3.33, 1.32, 91.2
1984, 삼성, 31, 2, 1, 8, 10, 2, 4, 0, 108.0, 42, 39, 452, 109, , 4, 24, 1, 8, 48, 0, 2, 3.25, 2.60, 1.23, 102.5
1985, 삼성, 32, 4, 0, 24, 14, 7, 4, 0, 165.2, 66, 56, 679, 158, , 12, 38, 2, 4, 55, 2, 1, 3.04, 3.22, 1.18, 116.7
1986, 삼성, 33, 1, 0, 8, 3, 5, 2, 0, 50.0, 26, 22, 208, 48, , 4, 20, 0, 1, 10, 0, 2, 3.96, 3.98, 1.36, 78.1
