year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
2003, 한화, 22, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.000, 0.000, 0.000, 0.000, 0.000, 
2004, 한화, 23, 10, 11, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 0, 0, 0.000, 0.091, 0.000, 0.091, 0.066, -82.0
2005, 한화, 24, 10, 12, 11, 5, 5, 0, 0, 1, 8, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0.455, 0.500, 0.727, 1.227, 0.545, 240.7
2009, 한화, 28, 15, 24, 21, 1, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 6, 2, 1, 0, 0.095, 0.174, 0.095, 0.269, 0.139, -39.8
2010, 한화, 29, 27, 57, 44, 4, 6, 1, 0, 1, 10, 3, 3, 0, 5, 0, 10, 1, 1, 0, 0.136, 0.321, 0.227, 0.549, 0.281, 59.5
2011, 한화, 30, 93, 164, 147, 9, 41, 13, 0, 0, 54, 17, 3, 0, 6, 0, 31, 5, 2, 0, 0.279, 0.346, 0.367, 0.713, 0.336, 100.6
2012, 한화, 31, 35, 54, 49, 8, 11, 2, 0, 0, 13, 6, 0, 0, 3, 0, 11, 1, 0, 0, 0.224, 0.296, 0.265, 0.562, 0.278, 68.0
2013, 한화, 32, 56, 209, 185, 16, 57, 8, 1, 3, 76, 30, 0, 0, 5, 0, 25, 10, 1, 1, 0.308, 0.380, 0.411, 0.791, 0.373, 120.7
2014, 한화, 33, 45, 139, 125, 13, 33, 5, 0, 0, 38, 6, 1, 0, 2, 0, 19, 3, 1, 1, 0.264, 0.326, 0.304, 0.630, 0.299, 57.1
2016, 한화, 35, 17, 58, 52, 5, 15, 2, 0, 1, 20, 9, 0, 0, 2, 0, 8, 6, 1, 1, 0.288, 0.333, 0.385, 0.718, 0.324, 76.0
2017, 한화, 36, 17, 48, 44, 0, 10, 1, 0, 0, 11, 3, 0, 0, 0, 0, 10, 1, 2, 0, 0.227, 0.261, 0.250, 0.511, 0.230, 21.9
