year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
1991, OB, 19, 59, 122, 108, 17, 24, 1, 0, 0, 25, 3, 5, 0, 1, 0, 15, 3, 3, 0, 0.222, 0.294, 0.231, 0.526, 0.255, 48.5
1992, OB, 20, 95, 211, 187, 20, 35, 5, 1, 2, 48, 15, 10, 5, 3, 0, 61, 9, 6, 0, 0.187, 0.255, 0.257, 0.512, 0.238, 30.7
1993, OB, 21, 91, 123, 114, 25, 29, 4, 2, 1, 40, 6, 8, 4, 0, 0, 15, 5, 4, 1, 0.254, 0.277, 0.351, 0.628, 0.285, 79.2
1994, OB, 22, 93, 222, 197, 21, 47, 3, 1, 2, 58, 16, 5, 6, 1, 0, 22, 2, 10, 2, 0.239, 0.283, 0.294, 0.577, 0.261, 58.2
1997, OB, 25, 118, 281, 247, 28, 75, 13, 1, 3, 99, 30, 7, 6, 3, 0, 29, 9, 10, 3, 0.304, 0.354, 0.401, 0.755, 0.334, 107.6
1998, OB, 26, 69, 183, 165, 12, 37, 4, 1, 2, 49, 14, 2, 3, 1, 0, 24, 6, 11, 1, 0.224, 0.250, 0.297, 0.547, 0.234, 36.0
1999, 두산, 27, 65, 100, 92, 8, 22, 4, 1, 0, 28, 9, 0, 1, 0, 0, 13, 4, 4, 0, 0.239, 0.271, 0.304, 0.575, 0.252, 36.3
2000, 두산, 28, 98, 132, 119, 12, 27, 4, 0, 1, 34, 9, 4, 0, 0, 0, 18, 6, 1, 1, 0.227, 0.290, 0.286, 0.576, 0.269, 49.8
2001, 두산, 29, 92, 147, 131, 22, 32, 2, 0, 0, 34, 13, 0, 1, 1, 1, 19, 3, 4, 1, 0.244, 0.301, 0.260, 0.560, 0.262, 40.5
2002, 두산, 30, 14, 12, 11, 2, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.091, 0.167, 0.091, 0.258, 0.135, -39.0
