year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
1998, 롯데, 25, 23, 21, 19, 4, 4, 0, 1, 0, 6, 2, 1, 0, 1, 0, 6, 0, 0, 0, 0.211, 0.286, 0.316, 0.602, 0.278, 69.2
1999, 롯데, 26, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , 
2001, 롯데, 28, 10, 8, 8, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 4, 0, 0, 0, 0.000, 0.000, 0.000, 0.000, 0.000, -133.0
2002, 현대, 29, 86, 50, 46, 8, 6, 1, 1, 0, 9, 3, 1, 0, 0, 0, 8, 2, 1, 0, 0.130, 0.184, 0.196, 0.379, 0.173, -7.7
2003, 현대, 30, 35, 18, 16, 2, 3, 0, 0, 0, 3, 1, 0, 0, 0, 0, 2, 1, 1, 0, 0.188, 0.235, 0.188, 0.423, 0.195, 1.5
2004, 현대, 31, 72, 41, 31, 9, 6, 0, 0, 0, 6, 3, 1, 0, 0, 0, 7, 1, 5, 1, 0.194, 0.278, 0.194, 0.471, 0.209, 11.7
2005, 현대, 32, 93, 303, 254, 33, 63, 8, 2, 2, 81, 17, 9, 2, 5, 0, 47, 2, 14, 1, 0.248, 0.336, 0.319, 0.655, 0.299, 77.1
2006, 현대, 33, 88, 244, 200, 28, 50, 4, 1, 1, 59, 14, 8, 1, 3, 1, 35, 3, 18, 1, 0.250, 0.332, 0.295, 0.627, 0.280, 71.9
2007, 현대, 34, 48, 68, 58, 8, 10, 2, 1, 1, 17, 7, 1, 1, 0, 0, 12, 3, 8, 0, 0.172, 0.200, 0.293, 0.493, 0.200, 10.1
