year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
1987, 해태, 24, 95, 328, 302, 31, 82, 10, 4, 3, 109, 25, 21, 4, 4, 0, 19, 3, 5, 1, 0.272, 0.316, 0.361, 0.677, 0.318, 92.6
1988, 해태, 25, 96, 325, 280, 38, 73, 12, 4, 3, 102, 22, 14, 5, 3, 0, 21, 7, 10, 2, 0.261, 0.337, 0.364, 0.701, 0.320, 95.3
1989, 해태, 26, 103, 437, 379, 58, 101, 17, 1, 3, 129, 26, 11, 17, 5, 0, 25, 8, 7, 1, 0.266, 0.351, 0.340, 0.692, 0.332, 103.2
1990, 해태, 27, 94, 402, 337, 51, 100, 13, 3, 8, 143, 34, 9, 8, 7, 4, 50, 7, 5, 0, 0.297, 0.403, 0.424, 0.827, 0.387, 138.1
1991, 해태, 28, 103, 419, 358, 44, 83, 12, 1, 3, 106, 26, 18, 7, 10, 0, 21, 16, 10, 1, 0.232, 0.325, 0.296, 0.621, 0.296, 77.5
1993, 쌍방울, 30, 40, 114, 100, 7, 20, 1, 0, 0, 21, 6, 0, 0, 3, 0, 17, 5, 0, 1, 0.200, 0.290, 0.210, 0.500, 0.252, 56.3
1994, 쌍방울, 31, 108, 398, 356, 30, 100, 17, 0, 7, 138, 49, 3, 0, 4, 2, 30, 9, 6, 5, 0.281, 0.334, 0.388, 0.722, 0.329, 106.9
1995, 쌍방울, 32, 106, 394, 352, 36, 86, 13, 2, 7, 124, 40, 3, 0, 3, 1, 54, 11, 6, 2, 0.244, 0.309, 0.352, 0.662, 0.302, 92.2
1996, 쌍방울, 33, 49, 148, 125, 14, 29, 5, 0, 2, 40, 10, 1, 2, 3, 1, 23, 2, 4, 0, 0.232, 0.333, 0.320, 0.653, 0.303, 89.9
1997, 해태, 34, 62, 121, 106, 9, 26, 5, 0, 1, 34, 16, 0, 0, 2, 0, 24, 1, 3, 0, 0.245, 0.322, 0.321, 0.643, 0.296, 81.4
1998, 해태, 35, 70, 151, 133, 9, 37, 6, 0, 3, 52, 12, 2, 0, 2, 1, 21, 3, 10, 0, 0.278, 0.319, 0.391, 0.710, 0.298, 83.4
1999, 해태, 36, 27, 28, 25, 2, 6, 0, 0, 0, 6, 4, 0, 0, 0, 0, 7, 0, 0, 0, 0.240, 0.321, 0.240, 0.561, 0.276, 55.1
