year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
1986, 빙그레, 29, 74, 228, 190, 18, 50, 5, 0, 0, 55, 12, 2, 2, 2, 0, 26, 2, 6, 1, 0.263, 0.365, 0.289, 0.654, 0.316, 101.0
1987, 빙그레, 30, 43, 78, 66, 7, 14, 0, 0, 0, 14, 5, 2, 1, 1, 0, 7, 2, 2, 1, 0.212, 0.303, 0.212, 0.515, 0.256, 50.8
