year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
1992, OB, 20, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000, 0.000, 0.000, 0.000, 0.000, -135.0
1993, OB, 21, 3, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.000, 0.333, 0.000, 0.333, 0.234, 41.0
1994, OB, 22, 21, 35, 32, 2, 8, 1, 0, 0, 9, 3, 1, 0, 1, 0, 14, 0, 0, 0, 0.250, 0.314, 0.281, 0.596, 0.289, 78.3
1996, OB, 24, 5, 11, 11, 0, 3, 1, 0, 0, 4, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0.273, 0.273, 0.364, 0.636, 0.292, 82.0
