year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
2005, 삼성, 23, 7, 5, 4, 0, 1, 1, 0, 0, 2, 2, 0, 0, 1, 0, 1, 0, 0, 0, 0.250, 0.400, 0.500, 0.900, 0.412, 154.1
2006, 삼성, 24, 88, 204, 180, 15, 51, 11, 1, 2, 70, 26, 9, 2, 1, 0, 49, 2, 5, 2, 0.283, 0.342, 0.389, 0.731, 0.334, 110.0
2007, 삼성, 25, 66, 175, 155, 16, 26, 4, 0, 1, 33, 9, 1, 0, 0, 0, 44, 2, 2, 4, 0.168, 0.231, 0.213, 0.444, 0.214, 18.4
2010, 삼성, 28, 67, 159, 138, 22, 38, 6, 1, 6, 64, 17, 6, 2, 1, 2, 36, 1, 3, 2, 0.275, 0.346, 0.464, 0.810, 0.352, 106.6
2011, 삼성, 29, 98, 280, 245, 33, 60, 11, 0, 6, 89, 34, 7, 2, 5, 0, 76, 1, 0, 3, 0.245, 0.329, 0.363, 0.692, 0.328, 94.8
2012, 삼성|KIA, 30, 89, 262, 230, 30, 46, 7, 1, 6, 73, 36, 1, 2, 1, 0, 64, 1, 5, 3, 0.200, 0.272, 0.317, 0.590, 0.275, 65.2
, 삼성, 30, 25, 48, 43, 6, 10, 1, 0, 0, 11, 3, 0, 2, 0, 0, 11, 0, 1, 0, 0.233, 0.298, 0.256, 0.554, 0.267, 59.9
, KIA, 30, 64, 214, 187, 24, 36, 6, 1, 6, 62, 33, 1, 0, 1, 0, 53, 1, 4, 3, 0.193, 0.267, 0.332, 0.598, 0.277, 66.4
2013, NC, 31, 120, 426, 380, 38, 107, 26, 3, 6, 157, 39, 4, 5, 2, 1, 56, 6, 3, 2, 0.282, 0.350, 0.413, 0.763, 0.354, 107.9
2014, NC, 32, 92, 124, 111, 15, 29, 4, 0, 6, 51, 22, 1, 1, 1, 0, 26, 1, 1, 1, 0.261, 0.325, 0.459, 0.785, 0.342, 88.9
2015, NC, 33, 103, 146, 124, 20, 35, 8, 0, 8, 67, 35, 3, 0, 0, 0, 36, 1, 1, 2, 0.282, 0.372, 0.540, 0.913, 0.392, 129.5
2016, NC, 34, 109, 207, 179, 29, 60, 14, 0, 5, 89, 35, 3, 3, 3, 1, 43, 2, 1, 3, 0.335, 0.408, 0.497, 0.905, 0.404, 131.7
2017, NC, 35, 16, 46, 40, 1, 6, 2, 0, 1, 11, 3, 0, 0, 0, 0, 11, 2, 1, 0, 0.150, 0.244, 0.275, 0.519, 0.236, 24.5
