year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
2017, NC, 28, 2, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.000, 0.000, 0.000, 0.000, 0.000, -132.7
2018, NC, 29, 77, 150, 138, 12, 42, 10, 0, 5, 67, 19, 0, 2, 0, 0, 33, 3, 0, 2, 0.304, 0.347, 0.486, 0.832, 0.359, 107.4
2019, NC, 30, 94, 285, 256, 31, 66, 11, 0, 8, 101, 36, 1, 2, 1, 0, 47, 5, 5, 3, 0.258, 0.311, 0.395, 0.705, 0.318, 87.5
2020, NC, 31, 73, 146, 132, 15, 34, 5, 2, 4, 55, 17, 1, 0, 0, 1, 26, 3, 2, 1, 0.258, 0.313, 0.417, 0.729, 0.321, 82.5
2021, NC, 32, 31, 69, 65, 3, 15, 2, 0, 0, 17, 7, 1, 0, 1, 0, 11, 1, 1, 1, 0.231, 0.250, 0.262, 0.512, 0.241, 34.8
