year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
2009, 삼성, 23, 23, 28, 28, 2, 6, 0, 0, 0, 6, 4, 0, 0, 0, 0, 9, 0, 0, 0, 0.214, 0.214, 0.214, 0.429, 0.200, 0.6
2012, 삼성, 26, 54, 145, 135, 10, 41, 3, 0, 0, 44, 13, 0, 0, 4, 0, 16, 4, 2, 0, 0.304, 0.343, 0.326, 0.669, 0.319, 96.3
2013, 삼성, 27, 113, 294, 268, 27, 64, 4, 1, 0, 70, 18, 4, 0, 1, 0, 38, 6, 10, 1, 0.239, 0.278, 0.261, 0.539, 0.253, 39.2
2014, 삼성, 28, 99, 299, 266, 37, 74, 10, 3, 3, 99, 32, 3, 3, 2, 0, 33, 5, 13, 4, 0.278, 0.315, 0.372, 0.687, 0.299, 60.3
2015, 삼성, 29, 124, 400, 361, 36, 110, 10, 1, 1, 125, 55, 1, 2, 4, 0, 32, 10, 16, 5, 0.305, 0.333, 0.346, 0.680, 0.303, 69.6
2016, 삼성, 30, 129, 419, 390, 36, 116, 12, 0, 7, 149, 50, 3, 2, 7, 0, 32, 13, 8, 2, 0.297, 0.329, 0.382, 0.711, 0.321, 75.2
2017, 삼성, 31, 105, 336, 302, 31, 72, 10, 2, 0, 86, 26, 4, 3, 5, 1, 40, 16, 6, 3, 0.238, 0.294, 0.285, 0.579, 0.266, 46.3
2018, 삼성, 32, 90, 203, 178, 31, 61, 10, 0, 2, 77, 19, 0, 0, 4, 1, 27, 3, 6, 0, 0.343, 0.406, 0.433, 0.839, 0.368, 113.5
2019, 키움, 33, 106, 331, 308, 40, 87, 5, 1, 1, 97, 39, 5, 1, 1, 1, 28, 14, 6, 1, 0.282, 0.317, 0.315, 0.632, 0.293, 73.3
2020, 키움, 34, 101, 289, 262, 22, 81, 10, 2, 0, 95, 36, 1, 1, 4, 1, 28, 8, 3, 1, 0.309, 0.364, 0.363, 0.726, 0.338, 95.4
2021, 키움, 35, 108, 257, 232, 29, 63, 5, 1, 0, 70, 30, 3, 1, 1, 2, 17, 10, 2, 3, 0.272, 0.326, 0.302, 0.627, 0.299, 71.1
2022, 키움, 36, 33, 99, 89, 3, 22, 3, 2, 0, 29, 9, 0, 0, 0, 0, 7, 1, 4, 0, 0.247, 0.295, 0.326, 0.621, 0.280, 72.5
