year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
2019, KT, 29, 4, 7, 7, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0.143, 0.143, 0.143, 0.286, 0.135, -36.2
2020, KT, 30, 29, 22, 21, 4, 3, 0, 0, 1, 6, 2, 0, 0, 0, 0, 7, 0, 0, 1, 0.143, 0.136, 0.286, 0.422, 0.175, -10.9
2021, KT, 31, 34, 69, 51, 16, 15, 3, 0, 5, 33, 13, 3, 0, 3, 0, 14, 0, 2, 0, 0.294, 0.463, 0.647, 1.110, 0.476, 189.8
2022, KT, 32, 22, 54, 46, 5, 8, 0, 0, 1, 11, 5, 0, 1, 2, 0, 19, 1, 0, 1, 0.174, 0.278, 0.239, 0.517, 0.256, 58.3
