year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
1996, OB, 19, 5, 3, 28, 7, 12, 0, 0, 185.1, 86, 79, 781, 149, , 18, 78, 3, 9, 139, 0, 15, 3.84, 3.91, 1.23, 92.5
1997, OB, 20, 2, 0, 26, 8, 12, 0, 0, 154.2, 74, 68, 665, 138, , 8, 75, 0, 7, 126, 1, 21, 3.96, 3.51, 1.38, 98.6
1998, OB, 21, 5, 1, 28, 14, 11, 0, 0, 187.0, 75, 67, 809, 159, , 8, 112, 2, 8, 181, 0, 18, 3.22, 3.41, 1.45, 119.5
1999, 두산, 22, 0, 0, 4, 1, 1, 1, 0, 16.1, 9, 9, 75, 13, , 0, 12, 0, 1, 20, 0, 2, 4.96, 3.21, 1.53, 97.2
2000, 두산, 23, 0, 0, 2, 1, 0, 0, 1, 11.2, 4, 4, 47, 6, , 3, 7, 1, 0, 19, 0, 0, 3.09, 4.79, 1.11, 144.8
2001, 두산, 24, 0, 0, 5, 8, 5, 7, 3, 77.2, 41, 37, 334, 76, , 6, 31, 1, 3, 77, 0, 10, 4.29, 3.41, 1.38, 106.7
2002, 두산, 25, 0, 0, 29, 14, 10, 0, 0, 185.2, 78, 71, 782, 173, , 12, 68, 2, 7, 169, 1, 5, 3.44, 3.20, 1.30, 119.7
2003, 두산, 26, 0, 0, 18, 5, 10, 0, 0, 100.2, 65, 58, 452, 113, , 13, 46, 0, 3, 76, 0, 2, 5.19, 4.39, 1.58, 80.2
2004, 두산, 27, 0, 0, 26, 12, 3, 0, 0, 158.2, 50, 44, 651, 130, , 4, 52, 1, 7, 162, 0, 8, 2.50, 2.33, 1.15, 167.8
2005, 두산, 28, 0, 0, 20, 11, 3, 0, 0, 112.1, 40, 37, 473, 81, , 4, 58, 0, 6, 113, 0, 17, 2.96, 3.18, 1.24, 139.6
2006, 두산, 29, 1, 0, 19, 7, 7, 1, 4, 122.1, 52, 47, 502, 90, , 6, 48, 0, 2, 132, 0, 5, 3.46, 2.41, 1.13, 103.4
2007, LG, 30, 0, 0, 26, 10, 6, 0, 0, 155.1, 59, 55, 659, 133, , 11, 72, 0, 4, 117, 1, 7, 3.19, 3.71, 1.32, 121.9
2008, LG, 31, 0, 0, 5, 0, 3, 0, 0, 23.0, 22, 22, 118, 32, , 1, 19, 0, 2, 16, 0, 2, 8.61, 5.06, 2.22, 47.5
2009, LG, 32, 0, 0, 4, 0, 1, 0, 0, 16.0, 12, 11, 70, 14, , 2, 9, 0, 0, 6, 0, 0, 6.19, 5.75, 1.44, 77.0
2010, LG, 33, 0, 0, 15, 4, 6, 0, 0, 76.0, 62, 56, 350, 94, , 17, 31, 0, 3, 46, 0, 4, 6.63, 6.33, 1.65, 68.6
2014, NC, 37, 0, 0, 1, 0, 2, 0, 0, 5.0, 5, 4, 31, 7, 0, 1, 8, 0, 1, 7, 0, 1, 7.20, 9.06, 3.00, 72.3
2015, NC, 38, 0, 0, 4, 1, 1, 0, 0, 26.0, 14, 14, 118, 36, 0, 6, 5, 0, 3, 15, 0, 2, 4.85, 6.39, 1.58, 98.9
