year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
2017, KIA, 24, 9, 6, 6, 0, 3, 0, 0, 0, 3, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0.500, 0.500, 0.500, 1.000, 0.464, 175.0
