year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
2004, 한화, 24, 51, 178, 161, 27, 51, 12, 0, 5, 78, 19, 8, 2, 7, 0, 40, 1, 3, 0, 0.317, 0.371, 0.484, 0.856, 0.384, 129.9
2005, 한화, 25, 94, 291, 250, 42, 50, 14, 0, 3, 73, 11, 11, 3, 16, 0, 45, 4, 2, 0, 0.200, 0.308, 0.292, 0.600, 0.289, 71.2
2006, 한화, 26, 120, 414, 370, 40, 89, 14, 2, 4, 119, 29, 16, 4, 12, 1, 80, 6, 6, 5, 0.241, 0.299, 0.322, 0.621, 0.289, 79.1
2007, 한화, 27, 124, 473, 394, 68, 98, 8, 5, 1, 119, 37, 10, 4, 16, 2, 67, 6, 11, 2, 0.249, 0.355, 0.302, 0.657, 0.313, 88.6
2008, 한화, 28, 31, 97, 87, 14, 19, 5, 0, 0, 24, 5, 2, 0, 0, 0, 13, 4, 4, 0, 0.218, 0.269, 0.276, 0.545, 0.252, 44.7
2011, 한화, 31, 97, 222, 195, 31, 49, 9, 0, 3, 67, 19, 3, 2, 5, 0, 33, 5, 6, 1, 0.251, 0.319, 0.344, 0.663, 0.308, 81.4
2012, 한화, 32, 110, 334, 281, 32, 76, 12, 0, 3, 97, 29, 8, 9, 5, 1, 48, 10, 10, 0, 0.270, 0.367, 0.345, 0.713, 0.334, 107.0
2013, 한화, 33, 93, 360, 312, 31, 85, 14, 0, 1, 102, 31, 4, 8, 6, 0, 54, 11, 3, 5, 0.272, 0.350, 0.327, 0.677, 0.326, 88.8
2014, 한화, 34, 73, 213, 187, 21, 45, 5, 0, 1, 53, 14, 0, 2, 2, 0, 35, 2, 3, 3, 0.241, 0.310, 0.283, 0.593, 0.281, 45.3
2015, 한화, 35, 27, 70, 59, 5, 10, 4, 0, 0, 14, 7, 0, 0, 4, 0, 13, 3, 5, 0, 0.169, 0.246, 0.237, 0.483, 0.217, 9.6
