year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
2016, KIA, 19, 14, 25, 24, 5, 11, 1, 0, 1, 15, 4, 1, 1, 0, 0, 3, 0, 1, 0, 0.458, 0.458, 0.625, 1.083, 0.467, 168.8
2017, KIA, 20, 72, 174, 156, 27, 48, 15, 0, 3, 72, 27, 3, 2, 2, 0, 20, 2, 3, 3, 0.308, 0.351, 0.462, 0.812, 0.352, 102.7
2018, KIA, 21, 101, 331, 302, 46, 82, 14, 1, 4, 110, 32, 10, 4, 4, 0, 58, 4, 4, 1, 0.272, 0.324, 0.364, 0.688, 0.308, 73.7
2019, KIA, 22, 90, 255, 232, 33, 46, 11, 3, 1, 66, 18, 8, 4, 4, 0, 51, 4, 2, 1, 0.198, 0.261, 0.284, 0.545, 0.256, 46.1
2020, KIA, 23, 123, 412, 359, 72, 117, 16, 6, 2, 151, 35, 14, 3, 6, 0, 35, 1, 9, 5, 0.326, 0.387, 0.421, 0.808, 0.365, 113.3
2021, KIA, 24, 143, 668, 589, 82, 174, 21, 6, 4, 219, 44, 40, 13, 11, 0, 68, 7, 4, 3, 0.295, 0.371, 0.372, 0.742, 0.354, 108.6
