year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
2017, 삼성, 24, 47, 166, 151, 27, 48, 4, 2, 0, 56, 18, 4, 2, 1, 0, 16, 2, 1, 1, 0.318, 0.370, 0.371, 0.741, 0.341, 97.1
2018, 삼성, 25, 110, 212, 185, 24, 45, 9, 3, 0, 60, 24, 12, 6, 6, 0, 23, 2, 3, 2, 0.243, 0.321, 0.324, 0.645, 0.294, 64.3
2019, 삼성, 26, 65, 88, 77, 14, 14, 1, 1, 1, 20, 5, 4, 3, 0, 0, 11, 0, 4, 0, 0.182, 0.250, 0.260, 0.510, 0.233, 31.1
