year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
1982, OB, 24, 51, 122, 106, 10, 23, 4, 0, 0, 27, 6, 2, 4, 0, 0, 7, 2, 9, 0, 0.217, 0.266, 0.255, 0.520, 0.231, 34.3
1983, OB, 25, 62, 138, 117, 13, 24, 4, 1, 2, 36, 12, 2, 0, 4, 0, 14, 4, 8, 1, 0.205, 0.277, 0.308, 0.585, 0.261, 60.5
1984, OB, 26, 36, 108, 96, 8, 23, 6, 0, 0, 29, 5, 5, 2, 1, 0, 11, 1, 3, 0, 0.240, 0.305, 0.302, 0.607, 0.283, 74.3
1985, OB, 27, 57, 97, 79, 7, 15, 3, 0, 0, 18, 3, 1, 3, 3, 0, 5, 0, 4, 1, 0.190, 0.301, 0.228, 0.529, 0.256, 51.3
1986, OB, 28, 86, 202, 180, 10, 33, 7, 0, 0, 40, 11, 0, 3, 2, 0, 19, 2, 9, 1, 0.183, 0.233, 0.222, 0.455, 0.213, 23.6
1987, OB, 29, 94, 259, 228, 22, 60, 4, 0, 2, 70, 26, 2, 4, 5, 0, 25, 2, 10, 0, 0.263, 0.325, 0.307, 0.632, 0.298, 77.9
1988, OB, 30, 97, 276, 257, 19, 67, 14, 0, 1, 84, 26, 2, 1, 4, 1, 18, 10, 5, 3, 0.261, 0.288, 0.327, 0.615, 0.281, 68.1
1989, OB, 31, 97, 251, 227, 19, 48, 9, 0, 0, 57, 22, 2, 0, 1, 0, 27, 2, 8, 1, 0.211, 0.259, 0.251, 0.510, 0.243, 40.7
1990, 태평양, 32, 63, 99, 91, 3, 21, 5, 0, 0, 26, 9, 0, 2, 0, 0, 9, 0, 1, 1, 0.231, 0.276, 0.286, 0.561, 0.268, 56.1
1991, OB, 33, 57, 120, 113, 8, 15, 4, 0, 1, 22, 6, 1, 0, 1, 0, 15, 1, 3, 0, 0.133, 0.162, 0.195, 0.357, 0.165, -14.3
