year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
2014, 한화, 24, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.000, 0.000, 0.000, 0.000, 0.000, 
2015, KIA, 25, 10, 14, 12, 2, 1, 1, 0, 0, 2, 1, 0, 0, 0, 0, 7, 0, 0, 0, 0.083, 0.214, 0.167, 0.381, 0.196, -3.7
2016, KIA, 26, 77, 238, 207, 43, 64, 4, 2, 4, 84, 30, 12, 2, 1, 0, 46, 0, 10, 0, 0.309, 0.373, 0.406, 0.779, 0.347, 90.9
2017, KIA|SK, 27, 131, 425, 382, 72, 109, 18, 3, 6, 151, 39, 16, 9, 9, 2, 84, 3, 4, 5, 0.285, 0.340, 0.395, 0.735, 0.327, 87.0
, KIA, 27, 5, 19, 15, 1, 3, 0, 0, 0, 3, 0, 1, 0, 1, 1, 3, 0, 0, 0, 0.200, 0.368, 0.200, 0.568, 0.277, 52.8
, SK, 27, 126, 406, 367, 71, 106, 18, 3, 6, 148, 39, 15, 9, 8, 1, 81, 3, 4, 5, 0.289, 0.338, 0.403, 0.742, 0.329, 88.7
2018, SK, 28, 135, 588, 515, 93, 161, 21, 8, 8, 222, 53, 25, 4, 13, 0, 86, 3, 9, 3, 0.313, 0.383, 0.431, 0.815, 0.360, 107.9
2019, SK, 29, 117, 445, 388, 69, 97, 16, 1, 2, 121, 28, 27, 10, 2, 0, 68, 1, 9, 0, 0.250, 0.333, 0.312, 0.644, 0.304, 81.0
2020, SK|한화, 30, 100, 330, 291, 39, 73, 10, 3, 1, 92, 21, 11, 7, 2, 2, 64, 2, 2, 1, 0.251, 0.332, 0.316, 0.649, 0.306, 76.5
, 한화, 30, 71, 247, 216, 26, 53, 8, 1, 0, 63, 16, 9, 3, 2, 2, 48, 2, 1, 1, 0.245, 0.333, 0.292, 0.625, 0.299, 72.3
, SK, 30, 29, 83, 75, 13, 20, 2, 2, 1, 29, 5, 2, 4, 0, 0, 16, 0, 1, 0, 0.267, 0.329, 0.387, 0.716, 0.325, 88.9
2021, 한화, 31, 52, 180, 160, 21, 37, 7, 0, 3, 53, 14, 13, 1, 1, 0, 46, 1, 2, 0, 0.231, 0.309, 0.331, 0.640, 0.304, 76.4
2022, 한화, 32, 33, 108, 98, 6, 27, 6, 5, 0, 43, 13, 7, 3, 0, 1, 34, 0, 3, 1, 0.276, 0.314, 0.439, 0.753, 0.329, 113.2
