year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
2008, 한화, 24, 11, 8, 7, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0.000, 0.125, 0.000, 0.125, 0.095, -59.2
2009, 한화, 25, 24, 60, 55, 7, 11, 2, 0, 0, 13, 2, 1, 0, 1, 0, 8, 0, 2, 0, 0.200, 0.241, 0.236, 0.478, 0.220, 13.8
2010, 한화, 26, 114, 227, 202, 20, 53, 10, 0, 4, 75, 24, 3, 3, 3, 0, 28, 4, 6, 1, 0.262, 0.321, 0.371, 0.693, 0.313, 80.8
2013, 한화, 29, 121, 403, 356, 47, 102, 15, 1, 4, 131, 27, 4, 5, 7, 1, 64, 14, 3, 0, 0.287, 0.365, 0.368, 0.733, 0.349, 104.4
2014, 한화, 30, 53, 118, 102, 15, 23, 3, 0, 3, 35, 6, 0, 2, 3, 0, 21, 6, 2, 0, 0.225, 0.319, 0.343, 0.662, 0.304, 61.1
2015, 한화, 31, 43, 133, 116, 20, 36, 6, 0, 1, 45, 12, 0, 0, 2, 1, 24, 3, 2, 0, 0.310, 0.389, 0.388, 0.777, 0.356, 100.7
2016, 한화, 32, 3, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0.000, 0.000, 0.000, 0.000, 0.000, -133.8
2017, 한화, 33, 9, 12, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0.000, 0.000, 0.000, 0.000, 0.000, -132.7
