year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
1991, 삼성, 23, 67, 118, 106, 18, 29, 10, 0, 6, 57, 21, 1, 3, 0, 0, 19, 2, 3, 3, 0.274, 0.304, 0.538, 0.842, 0.362, 121.7
1992, 삼성, 24, 77, 143, 131, 14, 41, 7, 2, 5, 67, 18, 0, 2, 1, 2, 24, 1, 1, 1, 0.313, 0.359, 0.511, 0.871, 0.382, 129.7
1993, 삼성, 25, 86, 181, 162, 14, 28, 3, 0, 3, 40, 11, 1, 1, 1, 1, 33, 4, 0, 0, 0.173, 0.260, 0.247, 0.507, 0.247, 53.8
1994, 태평양, 26, 4, 5, 5, 1, 1, 1, 0, 0, 2, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0.200, 0.200, 0.400, 0.600, 0.267, 64.2
