year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
2002, 삼성, 19, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , 
2003, 삼성, 20, 19, 9, 9, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 4, 0, 0, 0, 0.111, 0.111, 0.111, 0.222, 0.104, -60.3
2005, 삼성, 22, 14, 8, 7, 3, 2, 0, 0, 0, 2, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0.286, 0.375, 0.286, 0.661, 0.326, 95.1
2008, 삼성, 25, 9, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000, 0.000, 0.000, 0.000, 0.000, -127.0
2009, 삼성, 26, 80, 202, 178, 19, 44, 5, 0, 0, 49, 13, 0, 3, 2, 0, 31, 7, 6, 3, 0.247, 0.301, 0.275, 0.576, 0.267, 44.7
2010, 삼성, 27, 27, 32, 26, 2, 5, 3, 0, 0, 8, 3, 0, 1, 1, 1, 4, 0, 2, 0, 0.192, 0.300, 0.308, 0.608, 0.258, 44.5
2011, 삼성, 28, 63, 122, 113, 9, 30, 5, 0, 1, 38, 8, 0, 1, 2, 0, 19, 5, 5, 1, 0.265, 0.282, 0.336, 0.618, 0.278, 61.2
2012, 삼성, 29, 96, 167, 146, 11, 36, 6, 2, 0, 46, 17, 1, 1, 3, 0, 15, 3, 7, 1, 0.247, 0.306, 0.315, 0.621, 0.286, 72.9
2013, LG, 30, 125, 423, 351, 42, 93, 17, 3, 3, 125, 41, 9, 6, 6, 0, 63, 8, 20, 6, 0.265, 0.345, 0.356, 0.701, 0.318, 83.7
2014, LG, 31, 120, 400, 341, 49, 99, 11, 0, 5, 125, 31, 3, 2, 8, 0, 42, 8, 17, 4, 0.290, 0.358, 0.367, 0.724, 0.324, 82.1
2015, LG, 32, 98, 279, 244, 27, 60, 9, 0, 0, 69, 14, 3, 4, 2, 0, 41, 6, 12, 1, 0.246, 0.307, 0.283, 0.590, 0.270, 47.6
2016, LG, 33, 122, 409, 354, 47, 114, 20, 3, 2, 146, 39, 5, 4, 6, 0, 35, 6, 12, 4, 0.322, 0.385, 0.412, 0.798, 0.360, 100.1
2017, LG, 34, 115, 334, 294, 48, 82, 13, 0, 5, 110, 33, 4, 0, 5, 0, 41, 10, 9, 6, 0.279, 0.329, 0.374, 0.703, 0.310, 77.3
2018, 삼성, 35, 98, 297, 265, 26, 63, 10, 0, 4, 85, 28, 3, 0, 7, 0, 40, 11, 10, 4, 0.238, 0.282, 0.321, 0.603, 0.263, 43.4
2019, 삼성, 36, 20, 35, 31, 2, 6, 0, 0, 1, 9, 4, 0, 1, 0, 0, 6, 3, 2, 0, 0.194, 0.242, 0.290, 0.533, 0.235, 31.3
