year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
1990, LG, 23, 45, 98, 90, 15, 31, 3, 3, 0, 40, 9, 5, 4, 0, 1, 11, 3, 0, 1, 0.344, 0.388, 0.444, 0.832, 0.387, 138.9
1991, LG, 24, 104, 287, 259, 32, 66, 9, 2, 3, 88, 18, 12, 4, 4, 1, 25, 6, 3, 2, 0.255, 0.313, 0.340, 0.653, 0.304, 82.8
1992, LG, 25, 66, 119, 97, 14, 23, 0, 1, 2, 31, 18, 1, 2, 4, 0, 11, 4, 0, 0, 0.237, 0.378, 0.320, 0.698, 0.342, 103.3
1993, LG, 26, 57, 112, 103, 16, 26, 3, 2, 1, 36, 12, 7, 3, 1, 0, 14, 1, 1, 0, 0.252, 0.306, 0.350, 0.656, 0.309, 97.6
1994, LG, 27, 48, 83, 76, 16, 20, 1, 1, 1, 26, 7, 3, 1, 0, 1, 12, 4, 1, 1, 0.263, 0.305, 0.342, 0.647, 0.293, 81.6
1995, LG, 28, 94, 292, 250, 44, 74, 7, 5, 9, 118, 39, 12, 1, 7, 2, 35, 5, 1, 0, 0.296, 0.395, 0.472, 0.867, 0.393, 158.3
1996, LG, 29, 115, 374, 341, 42, 80, 11, 4, 6, 117, 39, 18, 5, 3, 0, 48, 8, 4, 3, 0.235, 0.287, 0.343, 0.630, 0.290, 80.2
1997, LG, 30, 45, 99, 83, 11, 15, 2, 0, 1, 20, 3, 6, 1, 0, 1, 18, 0, 4, 0, 0.181, 0.284, 0.241, 0.525, 0.242, 41.5
1998, LG, 31, 115, 408, 369, 47, 104, 20, 3, 8, 154, 46, 13, 5, 3, 1, 59, 19, 8, 2, 0.282, 0.333, 0.417, 0.750, 0.330, 105.5
1999, LG, 32, 102, 238, 205, 31, 48, 6, 2, 1, 61, 21, 5, 5, 5, 0, 31, 4, 6, 3, 0.234, 0.310, 0.298, 0.608, 0.278, 54.4
2000, LG, 33, 25, 78, 69, 9, 14, 2, 1, 1, 21, 10, 1, 1, 0, 0, 14, 0, 1, 1, 0.203, 0.273, 0.304, 0.577, 0.262, 45.4
