year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
1989, 롯데, 23, 61, 70, 64, 8, 17, 5, 0, 0, 22, 6, 2, 0, 0, 0, 14, 1, 1, 0, 0.266, 0.319, 0.344, 0.663, 0.315, 91.3
1990, 롯데, 24, 4, 6, 6, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 3, 1, 0, 0, 0.167, 0.167, 0.167, 0.333, 0.160, -14.4
1991, 롯데, 25, 106, 258, 234, 28, 60, 10, 4, 1, 81, 35, 4, 4, 4, 0, 38, 1, 5, 2, 0.256, 0.304, 0.346, 0.651, 0.299, 80.4
1992, 롯데, 26, 108, 444, 401, 66, 126, 15, 14, 3, 178, 57, 21, 8, 3, 0, 47, 7, 15, 2, 0.314, 0.354, 0.444, 0.798, 0.352, 109.7
1993, 롯데, 27, 123, 440, 392, 45, 99, 9, 7, 2, 128, 42, 16, 7, 5, 0, 51, 6, 13, 1, 0.253, 0.312, 0.327, 0.638, 0.296, 88.9
1994, 롯데, 28, 121, 477, 448, 48, 122, 13, 5, 2, 151, 32, 21, 8, 4, 1, 47, 5, 9, 1, 0.272, 0.301, 0.337, 0.638, 0.293, 82.1
1995, 롯데, 29, 62, 198, 178, 22, 56, 4, 3, 0, 66, 19, 15, 1, 1, 2, 17, 3, 1, 6, 0.315, 0.350, 0.371, 0.721, 0.326, 108.9
1996, 롯데, 30, 6, 21, 19, 2, 9, 1, 0, 0, 10, 3, 1, 0, 0, 0, 2, 0, 1, 1, 0.474, 0.450, 0.526, 0.976, 0.422, 172.0
1997, 롯데, 31, 106, 317, 301, 31, 76, 13, 0, 0, 89, 11, 15, 6, 1, 0, 45, 5, 5, 1, 0.252, 0.276, 0.296, 0.571, 0.262, 58.0
1998, 한화, 32, 42, 93, 89, 8, 14, 2, 1, 1, 21, 6, 2, 0, 0, 0, 18, 1, 2, 0, 0.157, 0.176, 0.236, 0.412, 0.182, 4.0
