year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
1995, 한화, 23, 104, 297, 246, 17, 54, 6, 2, 1, 67, 22, 1, 5, 15, 0, 55, 1, 4, 0, 0.220, 0.345, 0.272, 0.617, 0.299, 90.6
1996, 한화, 24, 50, 63, 50, 6, 11, 1, 0, 1, 15, 5, 0, 0, 3, 0, 10, 0, 1, 1, 0.220, 0.355, 0.300, 0.655, 0.315, 98.3
1997, 한화, 25, 84, 134, 108, 8, 20, 1, 0, 0, 21, 6, 0, 3, 6, 0, 22, 1, 6, 0, 0.185, 0.313, 0.194, 0.507, 0.249, 49.1
1998, 한화, 26, 24, 7, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000, 0.286, 0.000, 0.286, 0.201, 17.1
1999, 한화, 27, 55, 89, 68, 6, 15, 3, 0, 0, 18, 3, 1, 1, 2, 0, 15, 3, 3, 0, 0.221, 0.384, 0.265, 0.648, 0.314, 80.2
2000, 한화, 28, 81, 143, 118, 17, 33, 4, 0, 0, 37, 9, 1, 0, 0, 0, 25, 3, 2, 2, 0.280, 0.383, 0.314, 0.697, 0.330, 93.1
2001, 한화, 29, 104, 265, 223, 20, 55, 8, 0, 6, 81, 28, 2, 0, 4, 0, 50, 7, 7, 1, 0.247, 0.345, 0.363, 0.708, 0.325, 84.0
2002, 두산, 30, 38, 56, 51, 4, 15, 1, 0, 0, 16, 1, 2, 0, 0, 0, 10, 0, 1, 0, 0.294, 0.346, 0.314, 0.659, 0.303, 81.5
2003, 두산, 31, 67, 207, 179, 17, 52, 9, 0, 0, 61, 17, 0, 3, 1, 0, 28, 4, 7, 2, 0.291, 0.355, 0.341, 0.696, 0.316, 84.2
2004, 두산, 32, 79, 182, 160, 13, 38, 7, 0, 0, 45, 23, 0, 0, 3, 0, 35, 0, 6, 3, 0.238, 0.290, 0.281, 0.571, 0.264, 46.9
2005, 두산, 33, 18, 34, 28, 5, 8, 1, 0, 0, 9, 5, 0, 0, 1, 0, 8, 0, 0, 0, 0.286, 0.412, 0.321, 0.733, 0.361, 119.5
2006, 두산, 34, 6, 17, 16, 1, 4, 0, 0, 0, 4, 0, 0, 0, 0, 0, 6, 1, 1, 0, 0.250, 0.250, 0.250, 0.500, 0.223, 30.2
