year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
1983, 삼성, 23, 39, 69, 64, 8, 16, 6, 2, 0, 26, 12, 0, 0, 0, 0, 15, 0, 1, 1, 0.250, 0.279, 0.406, 0.686, 0.306, 92.4
1984, 삼성, 24, 37, 61, 51, 4, 7, 1, 0, 2, 14, 5, 0, 2, 2, 0, 13, 2, 2, 0, 0.137, 0.254, 0.275, 0.529, 0.250, 50.7
1985, 삼성, 25, 9, 10, 10, 0, 1, 0, 0, 0, 1, 2, 0, 0, 0, 0, 1, 1, 0, 0, 0.100, 0.100, 0.100, 0.200, 0.095, -61.6
1986, 빙그레, 26, 75, 288, 260, 25, 63, 9, 2, 3, 85, 21, 12, 11, 4, 0, 37, 6, 3, 1, 0.242, 0.305, 0.327, 0.632, 0.301, 90.7
1987, 빙그레, 27, 43, 62, 55, 2, 11, 0, 1, 1, 16, 7, 0, 1, 0, 0, 10, 3, 2, 1, 0.200, 0.250, 0.291, 0.541, 0.249, 46.3
1988, 빙그레, 28, 31, 59, 53, 7, 15, 3, 0, 1, 21, 4, 2, 0, 1, 0, 13, 1, 0, 0, 0.283, 0.356, 0.396, 0.752, 0.354, 118.1
1989, 빙그레, 29, 69, 139, 116, 14, 24, 4, 0, 2, 34, 9, 2, 1, 3, 1, 22, 2, 4, 2, 0.207, 0.304, 0.293, 0.597, 0.282, 69.8
1990, 빙그레, 30, 65, 80, 67, 7, 12, 3, 0, 0, 15, 4, 0, 1, 0, 0, 13, 5, 0, 1, 0.179, 0.300, 0.224, 0.524, 0.268, 58.1
