year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
2000, SK, 28, 103, 452, 405, 65, 137, 26, 4, 15, 216, 70, 3, 2, 11, 2, 55, 8, 3, 2, 0.338, 0.399, 0.533, 0.932, 0.408, 144.9, 5.29
2001, SK, 29, 122, 510, 422, 59, 135, 27, 0, 22, 228, 80, 7, 3, 24, 7, 53, 12, 2, 5, 0.320, 0.425, 0.540, 0.966, 0.426, 151.0, 6.23
2002, 삼성, 30, 128, 545, 481, 89, 136, 29, 0, 25, 240, 90, 1, 2, 21, 3, 84, 10, 4, 4, 0.283, 0.355, 0.499, 0.854, 0.369, 128.1, 5.07
2003, 삼성, 31, 102, 433, 380, 59, 97, 17, 1, 20, 176, 58, 2, 2, 10, 0, 58, 8, 9, 3, 0.255, 0.326, 0.463, 0.789, 0.343, 103.6, 2.81
2004, SK, 32, 102, 421, 368, 41, 96, 18, 0, 13, 153, 50, 0, 2, 15, 4, 57, 5, 1, 3, 0.261, 0.345, 0.416, 0.761, 0.347, 105.2, 2.34
2005, 한화, 33, 78, 308, 287, 34, 82, 14, 0, 17, 147, 43, 0, 1, 8, 0, 45, 11, 0, 2, 0.286, 0.328, 0.512, 0.840, 0.374, 127.3, 2.74
