,year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC,WAR
0,0, NC,19,60,89,81,6,13,1,0,0,14,2,0,0,1,0,32,3,0,0,0.16,0.23600000000000002,0.17300000000000001,0.409,0.204,5.5,-0.45
1,1, NC,20,55,119,107,13,24,5,0,2,35,9,0,0,0,0,24,1,4,0,0.22399999999999998,0.278,0.327,0.605,0.27399999999999997,57.6,-0.01
2,2, NC,21,44,82,72,12,22,1,0,3,32,11,0,0,0,0,21,1,0,0,0.306,0.39,0.444,0.835,0.384,125.0,0.63
