,year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC,WAR
0,0, LG,21,0,0,4,1,0,0,0,23.0,8,8,94,24,0,0,4,0,3,21,0,1,3.13,2.42,1.22,137.8,183.4
1,1, LG,22,0,0,2,1,1,0,0,19.0,10,9,82,19,0,1,7,0,3,16,0,0,4.26,3.83,1.37,84.9,94.9
