,year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC,WAR
0,0, 한화,21,1,2,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.5,0.5,0.5,1.0,0.47100000000000003,190.0,0.04
1,1, 한화,22,28,79,63,4,12,0,0,0,12,2,0,0,1,0,22,1,0,2,0.19,0.32899999999999996,0.19,0.52,0.27699999999999997,58.2,-0.16
