,year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC,WAR
0,0, NC,20,49,48,40,18,11,3,1,0,16,2,4,0,0,0,13,1,1,0,0.275,0.38299999999999995,0.4,0.7829999999999999,0.358,107.9,0.3
1,1, NC,21,72,238,212,40,60,4,2,0,68,8,10,7,4,0,40,0,4,0,0.28300000000000003,0.35,0.321,0.6709999999999999,0.322,88.4,0.8
