,year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC,WAR
0,0, LG,21,16,22,20,1,1,0,0,0,1,0,0,0,0,0,11,0,0,0,0.05,0.136,0.05,0.18600000000000003,0.109,-53.6,-0.37
1,1, LG,22,62,171,154,22,38,6,0,5,59,17,5,1,2,0,48,2,0,1,0.247,0.316,0.38299999999999995,0.6990000000000001,0.327,96.4,0.25
2,2, LG,23,11,35,32,6,11,1,1,3,23,9,1,0,3,0,12,0,0,0,0.344,0.4,0.7190000000000001,1.119,0.496,236.8,0.63
