,year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC,WAR
0,0, KT,19,0,0,0,0,0,0,0,2.0,3,3,13,5,0,0,2,0,0,2,0,0,13.5,4.83,3.5, 39.3,108.2
1,1, KT,20,0,0,0,0,0,0,0,1.0,1,0,4,0,0,0,2,0,0,0,0,0,0.0,9.4,2.0, ,44.1
2,2, 롯데,23,0,0,0,0,0,0,0,2.0,6,4,16,6,0,0,4,0,0,2,0,0,18.0,7.25,5.0, 20.9,51.1
