,year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC,WAR
0,0, 두산,19,12,8,8,2,3,1,0,0,4,3,0,0,0,0,2,1,0,0, 0.375, 0.375, 0.500, 0.875, 0.385, 125.2,-0.0
1,1, 두산,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , , ,0.0
2,2, 두산,22,9,5,4,1,1,0,0,0,1,1,0,0,0,0,2,0,0,1, 0.250, 0.200, 0.250, 0.450, 0.192, 0.1,-0.02
3,3, 두산,23,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0, 0.000, 0.000, 0.000, 0.000, 0.000, ,0.01
