,year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC,WAR
0,0, 롯데,19,30,89,83,7,21,6,2,0,31,6,0,0,0,0,16,1,1,1,0.253,0.284,0.373,0.6579999999999999,0.29600000000000004,75.0,0.07
1,1, 롯데,22,23,64,58,6,10,3,0,0,13,3,1,0,0,0,13,1,0,0,0.172,0.25,0.22399999999999998,0.474,0.233,39.6,-0.21
